split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,-1.753619015e-1,3.957781494e-1,7.915562987e-1,7.781247139e0,7.163821459e-1
train,1,Cc1[nH]cnc1C1CN1,6.264060974e0,4.229710698e-1,3.957781494e-1,7.915562987e-1,6.687032223e0,-1.409215033e-1
train,2,C1C2C3CC4C1C2CC34,9.679089546e0,-1.972219199e-1,3.957781494e-1,7.915562987e-1,9.481867790e0,2.048797131e0
train,3,CC#CC1NCC12CO2,7.349795341e0,6.427739263e-1,3.957781494e-1,7.915562987e-1,7.992569447e0,8.819504976e-1
train,4,CC(C)C12CC=CC1N2,6.342973709e0,-3.283578753e-1,3.957781494e-1,7.915562987e-1,6.014616013e0,-6.677511334e-1
train,5,CC1(c2cnoc2)CC1,6.582434177e0,-4.485942423e-1,3.957781494e-1,7.915562987e-1,6.133840084e0,-5.743405819e-1
train,6,C#CC1(COC)CC1,8.051848412e0,2.260826379e-1,3.957781494e-1,7.915562987e-1,8.277931213e0,1.105527878e0
train,7,C#CCC1C2CC(O)C12,8.364779472e0,-2.624560297e-1,3.957781494e-1,7.915562987e-1,8.102323532e0,9.679414630e-1
train,8,Cn1nccc1N1CC1,6.568828583e0,-1.238947630e0,1.187334418e0,2.374668837e0,5.329880714e0,-1.204232693e0
train,9,CCC1CCOC1OC,9.208333015e0,-4.553530812e-1,3.957781494e-1,7.915562987e-1,8.752980232e0,1.477722764e0
train,10,CC1C=CC(=O)OC1C,5.904870510e0,-5.827245712e-1,3.957781494e-1,7.915562987e-1,5.322145939e0,-1.210292697e0
train,11,[NH-]C1OCC23COC12C3,7.004210949e0,-5.975349993e-2,3.957781494e-1,7.915562987e-1,6.944457531e0,6.076799333e-2
train,12,COC(C=O)C(F)(F)F,6.032763958e0,3.802596033e-2,3.957781494e-1,7.915562987e-1,6.070789814e0,-6.237396598e-1
train,13,CC#CC1CC1(O)C#N,6.925297737e0,-1.261425912e-1,3.957781494e-1,7.915562987e-1,6.799155235e0,-5.307453126e-2
train,14,[NH-]C1N=CC=NC(=O)O1,4.680358410e0,-2.693285942e-1,3.957781494e-1,7.915562987e-1,4.411029816e0,-1.924140811e0
train,15,N#CC1CCC(=O)C1,6.046370029e0,-1.525931060e-1,3.957781494e-1,7.915562987e-1,5.893776894e0,-7.624270916e-1
train,16,CCOc1cnoc1,6.119840622e0,-8.275165558e-1,1.187334418e0,2.374668837e0,5.292324066e0,-1.233657837e0
train,17,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,3.910151422e-1,3.957781494e-1,7.915562987e-1,7.757137299e0,6.974923611e-1
train,18,CC(O)C1(C)CC1CO,8.732133865e0,-1.524132043e-1,3.957781494e-1,7.915562987e-1,8.579720497e0,1.341975927e0
train,19,CC1C2C(=O)C[NH+]12,5.929360867e0,2.362461537e-1,3.957781494e-1,7.915562987e-1,6.165606976e0,-5.494516492e-1
train,20,O=C1C2C3OCC1(O)C32,6.596040249e0,-7.349485755e-1,3.957781494e-1,7.915562987e-1,5.861091614e0,-7.880355716e-1
train,21,CC1CC2C3C1CC23C,4.688521862e0,2.366328239e-1,1.187334418e0,2.374668837e0,4.925154686e0,-1.521330357e0
train,22,CC12OC3CCC1C32O,7.894023418e0,-8.074649572e-1,3.957781494e-1,7.915562987e-1,7.086558342e0,1.721021980e-1
train,23,Nc1cc(OC=O)c[nH]1,5.752487183e0,3.872477412e-1,3.957781494e-1,7.915562987e-1,6.139734745e0,-5.697221756e-1
train,24,CC1=CC(=O)OCCC1,5.970178127e0,9.608821273e-1,3.957781494e-1,7.915562987e-1,6.931060314e0,5.027144030e-2
train,25,CCC(C(C)=O)C(C)O,6.193311214e0,-4.785891473e-1,3.957781494e-1,7.915562987e-1,5.714722157e0,-9.027141929e-1
train,26,CC12CC3(O)CC1OC32,8.381106377e0,-8.120590448e-1,3.957781494e-1,7.915562987e-1,7.569047451e0,5.501263738e-1
train,27,C#CC1(C)CC1NC=O,6.985162735e0,-2.665994465e-1,3.957781494e-1,7.915562987e-1,6.718563080e0,-1.162174717e-1
train,28,O1C2C3C2C2C4C1C4C32,7.815110207e0,-2.035286188e0,1.187334418e0,2.374668837e0,5.779824257e0,-8.517075181e-1
train,29,CCCC1(C=O)CN1,6.079023361e0,1.098243445e-1,3.957781494e-1,7.915562987e-1,6.188847542e0,-5.312429667e-1
train,30,COCC(C#N)NC=O,7.553880215e0,-4.753182456e-2,3.957781494e-1,7.915562987e-1,7.506348610e0,5.010026097e-1
train,31,CC(OC=O)C(O)CO,7.643678188e0,-4.774011075e-1,3.957781494e-1,7.915562987e-1,7.166276932e0,2.345606983e-1
train,32,CC1C2OCC3C2[NH+]13,8.596076965e0,-2.982335389e-1,3.957781494e-1,7.915562987e-1,8.297842979e0,1.121128440e0
train,33,Cc1n[nH]c2occc12,6.147051811e0,-1.077088714e0,1.187334418e0,2.374668837e0,5.069962978e0,-1.407874942e0
train,34,C[NH2+]C1OC(CO)C1C,7.523947716e0,-2.342361063e-1,3.957781494e-1,7.915562987e-1,7.289711475e0,3.312701285e-1
train,35,CC12CC(C#N)=CC1N2,5.287172318e0,-6.448304653e-1,3.957781494e-1,7.915562987e-1,4.642341614e0,-1.742910862e0
train,36,COC(C(C)C)C1CO1,8.977036476e0,-4.457901120e-1,3.957781494e-1,7.915562987e-1,8.531246185e0,1.303996921e0
train,37,CC1CC2OC([NH-])C12O,7.559322834e0,-1.388594210e-1,3.957781494e-1,7.915562987e-1,7.420463562e0,4.337127209e-1
train,38,CCCC1C=CNC1=O,5.825957775e0,-2.201701403e-1,1.187334418e0,2.374668837e0,5.605787754e0,-9.880629778e-1
train,39,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,2.521284297e-2,1.187334418e0,2.374668837e0,7.829438210e0,7.541392446e-1
train,40,N#CC1COC2C(O)C12,7.643678188e0,5.684473515e-1,3.957781494e-1,7.915562987e-1,8.212125778e0,1.053970098e0
train,41,Cc1occc(=O)c1F,5.472209930e0,-3.854843378e-1,3.957781494e-1,7.915562987e-1,5.086725712e0,-1.394741535e0
train,42,N#CC1COCCN1,6.979720592e0,-1.188727498e0,1.187334418e0,2.374668837e0,5.790993214e0,-8.429567814e-1
train,43,N#CC12CC1OCCN2,7.104892731e0,1.019350439e-1,3.957781494e-1,7.915562987e-1,7.206827641e0,2.663316727e-1
train,44,O=CC12COC1C2O,5.932082176e0,1.428160906e0,1.187334418e0,2.374668837e0,7.360242844e0,3.865305483e-1
train,45,C#CC(O)C1C(C)C1C,7.959330082e0,-8.160929382e-2,3.957781494e-1,7.915562987e-1,7.877720833e0,7.919680476e-1
train,46,CC(O)C(CO)C(C)O,8.089944839e0,4.275142550e-1,3.957781494e-1,7.915562987e-1,8.517458916e0,1.293194771e0
train,47,C#CCC(C)C(C)CO,8.489952087e0,-3.342908621e-2,3.957781494e-1,7.915562987e-1,8.456522942e0,1.245452285e0
train,48,CC12OCC1C2C(N)=O,6.925297737e0,6.781381369e-1,1.187334418e0,2.374668837e0,7.603435993e0,5.770693421e-1
train,49,NC1=NCCCC1=O,4.685800552e0,-1.767724603e-1,3.957781494e-1,7.915562987e-1,4.509027958e0,-1.847360492e0
