split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,0.000000000e0,0.000000000e0,1.268630743e0,7.956609249e0,7.971407771e-1
train,1,Cc1[nH]cnc1C1CN1,6.264060974e0,0.000000000e0,0.000000000e0,1.268630743e0,6.264060974e0,-5.370129347e-1
train,2,C1C2C3CC4C1C2CC34,9.679089546e0,0.000000000e0,0.000000000e0,1.268630743e0,9.679089546e0,2.154888391e0
train,3,CC(C)C12CC=CC1N2,6.342973709e0,0.000000000e0,0.000000000e0,1.268630743e0,6.342973709e0,-4.748098552e-1
train,4,CC1(c2cnoc2)CC1,6.582434177e0,0.000000000e0,0.000000000e0,1.268630743e0,6.582434177e0,-2.860547900e-1
train,5,C#CC1(COC)CC1,8.051848412e0,0.000000000e0,0.000000000e0,1.268630743e0,8.051848412e0,8.722131848e-1
train,6,C#CCC1C2CC(O)C12,8.364779472e0,0.000000000e0,0.000000000e0,1.268630743e0,8.364779472e0,1.118881583e0
train,7,Cn1nccc1N1CC1,6.568828583e0,0.000000000e0,0.000000000e0,1.268630743e0,6.568828583e0,-2.967794240e-1
train,8,CCC1CCOC1OC,9.208333015e0,0.000000000e0,0.000000000e0,1.268630743e0,9.208333015e0,1.783813953e0
train,9,CC1C=CC(=O)OC1C,5.904870510e0,0.000000000e0,0.000000000e0,1.268630743e0,5.904870510e0,-8.201453686e-1
train,10,[NH-]C1OCC23COC12C3,7.004210949e0,0.000000000e0,0.000000000e0,1.268630743e0,7.004210949e0,4.641138017e-2
train,11,COC(C=O)C(F)(F)F,6.032763958e0,0.000000000e0,0.000000000e0,1.268630743e0,6.032763958e0,-7.193331718e-1
train,12,CC12OCC3[CH-]CC1C32,5.409623623e0,0.000000000e0,0.000000000e0,1.268630743e0,5.409623623e0,-1.210524440e0
train,13,OCCC12CCC1O2,8.821931839e0,0.000000000e0,0.000000000e0,1.268630743e0,8.821931839e0,1.479232669e0
train,14,CC#CC1CC1(O)C#N,6.925297737e0,0.000000000e0,0.000000000e0,1.268630743e0,6.925297737e0,-1.579207741e-2
train,15,[NH-]C1N=CC=NC(=O)O1,4.680358410e0,0.000000000e0,0.000000000e0,1.268630743e0,4.680358410e0,-1.785368919e0
train,16,C1=NC2CC(O1)C1CC21,7.314420223e0,0.000000000e0,0.000000000e0,1.268630743e0,7.314420223e0,2.909342945e-1
train,17,N#CC1CCC(=O)C1,6.046370029e0,0.000000000e0,0.000000000e0,1.268630743e0,6.046370029e0,-7.086081505e-1
train,18,CCOc1cnoc1,6.119840622e0,0.000000000e0,0.000000000e0,1.268630743e0,6.119840622e0,-6.506948471e-1
train,19,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,0.000000000e0,0.000000000e0,1.268630743e0,7.366122246e0,3.316884935e-1
train,20,CC(O)C1(C)CC1CO,8.732133865e0,0.000000000e0,0.000000000e0,1.268630743e0,8.732133865e0,1.408449173e0
train,21,CC1C2C(=O)C[NH+]12,5.929360867e0,0.000000000e0,0.000000000e0,1.268630743e0,5.929360867e0,-8.008407950e-1
train,22,OCC1C2C=CCC21,6.677673817e0,0.000000000e0,0.000000000e0,1.268630743e0,6.677673817e0,-2.109820098e-1
train,23,CC1CC2C3C1CC23C,4.688521862e0,0.000000000e0,0.000000000e0,1.268630743e0,4.688521862e0,-1.778934002e0
train,24,CC12OC3CCC1C32O,7.894023418e0,0.000000000e0,0.000000000e0,1.268630743e0,7.894023418e0,7.478073835e-1
train,25,Nc1cc(OC=O)c[nH]1,5.752487183e0,0.000000000e0,0.000000000e0,1.268630743e0,5.752487183e0,-9.402617812e-1
train,26,CC1=CC(=O)OCCC1,5.970178127e0,0.000000000e0,0.000000000e0,1.268630743e0,5.970178127e0,-7.686665654e-1
train,27,CC12CC3(O)CC1OC32,8.381106377e0,0.000000000e0,0.000000000e0,1.268630743e0,8.381106377e0,1.131751299e0
train,28,C#CC1(C)CC1NC=O,6.985162735e0,0.000000000e0,0.000000000e0,1.268630743e0,6.985162735e0,3.139659762e-2
train,29,O=C1CC2C(CO)C12,6.209638119e0,0.000000000e0,0.000000000e0,1.268630743e0,6.209638119e0,-5.799118280e-1
train,30,O1C2C3C2C2C4C1C4C32,7.815110207e0,0.000000000e0,0.000000000e0,1.268630743e0,7.815110207e0,6.856039166e-1
train,31,CC12C3OC4C3C1(O)C42,8.351174355e0,0.000000000e0,0.000000000e0,1.268630743e0,8.351174355e0,1.108157277e0
train,32,CCCC1(C=O)CN1,6.079023361e0,0.000000000e0,0.000000000e0,1.268630743e0,6.079023361e0,-6.828691363e-1
train,33,COCC(C#N)NC=O,7.553880215e0,0.000000000e0,0.000000000e0,1.268630743e0,7.553880215e0,4.796890020e-1
train,34,CC(OC=O)C(O)CO,7.643678188e0,0.000000000e0,0.000000000e0,1.268630743e0,7.643678188e0,5.504723787e-1
train,35,CC1C2OCC3C2[NH+]13,8.596076965e0,0.000000000e0,0.000000000e0,1.268630743e0,8.596076965e0,1.301202178e0
train,36,Cc1n[nH]c2occc12,6.147051811e0,0.000000000e0,0.000000000e0,1.268630743e0,6.147051811e0,-6.292455792e-1
train,37,C[NH2+]C1OC(CO)C1C,7.523947716e0,0.000000000e0,0.000000000e0,1.268630743e0,7.523947716e0,4.560946822e-1
train,38,CC12CC(C#N)=CC1N2,5.287172318e0,0.000000000e0,0.000000000e0,1.268630743e0,5.287172318e0,-1.307046890e0
train,39,COC(C(C)C)C1CO1,8.977036476e0,0.000000000e0,0.000000000e0,1.268630743e0,8.977036476e0,1.601494074e0
train,40,CC1CC2OC([NH-])C12O,7.559322834e0,0.000000000e0,0.000000000e0,1.268630743e0,7.559322834e0,4.839791656e-1
train,41,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,0.000000000e0,0.000000000e0,1.268630743e0,7.804225445e0,6.770240068e-1
train,42,N#CC1COC2C(O)C12,7.643678188e0,0.000000000e0,0.000000000e0,1.268630743e0,7.643678188e0,5.504723787e-1
train,43,O=C1CC2(CCCC2)O1,7.738917828e0,0.000000000e0,0.000000000e0,1.268630743e0,7.738917828e0,6.255452037e-1
train,44,Cc1occc(=O)c1F,5.472209930e0,0.000000000e0,0.000000000e0,1.268630743e0,5.472209930e0,-1.161190748e0
train,45,CC1(C)C2C=CC(=O)C21,5.006895065e0,0.000000000e0,0.000000000e0,1.268630743e0,5.006895065e0,-1.527975917e0
train,46,N#CC12CC1OCCN2,7.104892731e0,0.000000000e0,0.000000000e0,1.268630743e0,7.104892731e0,1.257739514e-1
train,47,O=CC12COC1C2O,5.932082176e0,0.000000000e0,0.000000000e0,1.268630743e0,5.932082176e0,-7.986957431e-1
