split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,-9.249879122e-1,1.276346207e0,1.276346207e0,7.031621456e0,1.290598363e-1
train,1,Cc1[nH]cnc1C1CN1,6.264060974e0,-4.815015942e-3,1.276346207e0,1.276346207e0,6.259245872e0,-4.760867357e-1
train,2,C1C2C3CC4C1C2CC34,9.679089546e0,1.667592168e0,1.276346207e0,1.276346207e0,1.134668159e1,3.509855270e0
train,3,CC#CC1NCC12CO2,7.349795341e0,-5.329005718e-1,1.276346207e0,1.276346207e0,6.816894531e0,-3.917601705e-2
train,4,CC(C)C12CC=CC1N2,6.342973709e0,1.569647312e0,1.276346207e0,1.276346207e0,7.912621021e0,8.193119168e-1
train,5,CC1(c2cnoc2)CC1,6.582434177e0,2.636071667e-2,1.276346207e0,1.276346207e0,6.608794689e0,-2.022196203e-1
train,6,C#CC1(COC)CC1,8.051848412e0,-1.547256351e0,1.276346207e0,1.276346207e0,6.504591942e0,-2.838611603e-1
train,7,C#CCC1C2CC(O)C12,8.364779472e0,1.077270627e0,1.276346207e0,1.276346207e0,9.442049980e0,2.017600298e0
train,8,Cn1nccc1N1CC1,6.568828583e0,-5.229060650e-1,1.276346207e0,1.276346207e0,6.045922279e0,-6.432231069e-1
train,9,CCC1CCOC1OC,9.208333015e0,2.469279468e-1,1.276346207e0,1.276346207e0,9.455261230e0,2.027951241e0
train,10,CC1C=CC(=O)OC1C,5.904870510e0,1.968185306e0,1.276346207e0,1.276346207e0,7.873055935e0,7.883131504e-1
train,11,[NH-]C1OCC23COC12C3,7.004210949e0,1.169234276e0,1.276346207e0,1.276346207e0,8.173444748e0,1.023663998e0
train,12,COC(C=O)C(F)(F)F,6.032763958e0,-1.610251904e0,1.276346207e0,1.276346207e0,4.422512054e0,-1.915144563e0
train,13,CC#CC1CC1(O)C#N,6.925297737e0,2.454541445e0,1.276346207e0,1.276346207e0,9.379838943e0,1.968858719e0
train,14,[NH-]C1N=CC=NC(=O)O1,4.680358410e0,2.322340965e0,1.276346207e0,1.276346207e0,7.002699375e0,1.063997447e-1
train,15,N#CC1CCC(=O)C1,6.046370029e0,-6.250877380e-1,1.276346207e0,1.276346207e0,5.421282291e0,-1.132620692e0
train,16,CCOc1cnoc1,6.119840622e0,1.767839193e0,1.276346207e0,1.276346207e0,7.887680054e0,7.997710109e-1
train,17,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,-4.811301231e-1,1.276346207e0,1.276346207e0,6.884992123e0,1.417759154e-2
train,18,CC(O)C1(C)CC1CO,8.732133865e0,-6.222466230e-1,1.276346207e0,1.276346207e0,8.109887123e0,9.738674164e-1
train,19,CC1C2C(=O)C[NH+]12,5.929360867e0,-6.255109310e-1,1.276346207e0,1.276346207e0,5.303850174e0,-1.224627256e0
train,20,O=C1C2C3OCC1(O)C32,6.596040249e0,-4.213006422e-2,1.276346207e0,1.276346207e0,6.553910255e0,-2.452208847e-1
train,21,CC1CC2C3C1CC23C,4.688521862e0,-6.926048398e-1,1.276346207e0,1.276346207e0,3.995917082e0,-2.249376297e0
train,22,CC12OC3CCC1C32O,7.894023418e0,-8.754795790e-1,1.276346207e0,1.276346207e0,7.018543720e0,1.188135892e-1
train,23,Nc1cc(OC=O)c[nH]1,5.752487183e0,-1.209777832e0,1.276346207e0,1.276346207e0,4.542709351e0,-1.820971489e0
train,24,CC1=CC(=O)OCCC1,5.970178127e0,2.498095751e0,1.276346207e0,1.276346207e0,8.468274117e0,1.254659176e0
train,25,CCC(C(C)=O)C(C)O,6.193311214e0,-1.194089890e0,1.276346207e0,1.276346207e0,4.999221325e0,-1.463300109e0
train,26,CC12CC3(O)CC1OC32,8.381106377e0,-1.281281233e0,1.276346207e0,1.276346207e0,7.099824905e0,1.824963838e-1
train,27,C#CC1(C)CC1NC=O,6.985162735e0,-1.016374230e0,1.276346207e0,1.276346207e0,5.968788624e0,-7.036563158e-1
train,28,O1C2C3C2C2C4C1C4C32,7.815110207e0,6.656779051e-1,1.276346207e0,1.276346207e0,8.480788231e0,1.264463782e0
train,29,CCCC1(C=O)CN1,6.079023361e0,1.985288784e-2,1.276346207e0,1.276346207e0,6.098876476e0,-6.017341614e-1
train,30,COCC(C#N)NC=O,7.553880215e0,3.133054674e-1,1.276346207e0,1.276346207e0,7.867185593e0,7.837138176e-1
train,31,CC(OC=O)C(O)CO,7.643678188e0,2.263850272e-1,1.276346207e0,1.276346207e0,7.870063305e0,7.859684825e-1
train,32,CC1C2OCC3C2[NH+]13,8.596076965e0,-1.775752157e-1,1.276346207e0,1.276346207e0,8.418501854e0,1.215663195e0
train,33,Cc1n[nH]c2occc12,6.147051811e0,1.290426373e0,1.276346207e0,1.276346207e0,7.437478065e0,4.470433891e-1
train,34,C[NH2+]C1OC(CO)C1C,7.523947716e0,1.670614600e0,1.276346207e0,1.276346207e0,9.194561958e0,1.823696494e0
train,35,CC12CC(C#N)=CC1N2,5.287172318e0,-1.337383986e0,1.276346207e0,1.276346207e0,3.949788332e0,-2.285517693e0
train,36,COC(C(C)C)C1CO1,8.977036476e0,-1.091258407e0,1.276346207e0,1.276346207e0,7.885777950e0,7.982807159e-1
train,37,CC1CC2OC([NH-])C12O,7.559322834e0,-1.283909202e0,1.276346207e0,1.276346207e0,6.275413513e0,-4.634195864e-1
train,38,CCCC1C=CNC1=O,5.825957775e0,-5.664298683e-2,1.276346207e0,1.276346207e0,5.769314766e0,-8.599416018e-1
train,39,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,-3.744837046e-1,1.276346207e0,1.276346207e0,7.429741859e0,4.409821630e-1
train,40,N#CC1COC2C(O)C12,7.643678188e0,6.029793024e-1,1.276346207e0,1.276346207e0,8.246657372e0,1.081025243e0
train,41,Cc1occc(=O)c1F,5.472209930e0,1.383001059e-1,1.276346207e0,1.276346207e0,5.610509872e0,-9.843632579e-1
train,42,N#CC1COCCN1,6.979720592e0,5.890787840e-1,1.276346207e0,1.276346207e0,7.568799496e0,5.499320626e-1
train,43,N#CC12CC1OCCN2,7.104892731e0,4.256766737e-1,1.276346207e0,1.276346207e0,7.530569553e0,5.199794173e-1
train,44,O=CC12COC1C2O,5.932082176e0,3.888146579e-1,1.276346207e0,1.276346207e0,6.320896626e0,-4.277841449e-1
train,45,C#CC(O)C1C(C)C1C,7.959330082e0,1.925822854e0,1.276346207e0,1.276346207e0,9.885152817e0,2.364765882e0
train,46,CC(O)C(CO)C(C)O,8.089944839e0,1.361885428e0,1.276346207e0,1.276346207e0,9.451829910e0,2.025262833e0
train,47,C#CCC(C)C(C)CO,8.489952087e0,-1.545178175e0,1.276346207e0,1.276346207e0,6.944773674e0,6.101568416e-2
train,48,CC12OCC1C2C(N)=O,6.925297737e0,-1.163191080e0,1.276346207e0,1.276346207e0,5.762106895e0,-8.655888438e-1
train,49,NC1=NCCCC1=O,4.685800552e0,-2.391554266e-1,1.276346207e0,1.276346207e0,4.446645260e0,-1.896236539e0
train,50,CC(C#CC#N)[NH+]1CC1,5.888543606e0,-7.356354594e-2,1.276346207e0,1.276346207e0,5.814980030e0,-8.241634369e-1
train,51,O=C1CC2C3C(O)C2C13,6.141610146e0,1.257742047e0,1.276346207e0,1.276346207e0,7.399352074e0,4.171721637e-1
train,52,N#CC12CC(CCN1)C2,7.142988205e0,1.912662983e-1,1.276346207e0,1.276346207e0,7.334254265e0,3.661688268e-1
train,53,NC1=CC(=O)C2C[NH+]2C1,5.325268269e0,2.072468847e-1,1.276346207e0,1.276346207e0,5.532515049e0,-1.045471191e0
train,54,CNC(C=O)(C=O)CO,5.327989578e0,5.630976558e-1,1.276346207e0,1.276346207e0,5.891087055e0,-7.645345330e-1
train,55,[NH-]C1OC2C=CC1O2,6.459982872e0,1.290808082e0,1.276346207e0,1.276346207e0,7.750791073e0,6.925202012e-1
train,56,Cc1n[nH]c(=O)[nH]1,6.590597630e0,1.030380964e0,1.276346207e0,1.276346207e0,7.620978355e0,5.908135772e-1
train,57,CC1(O)C=CC2(CN2)C1,6.563386440e0,-2.795558929e0,1.276346207e0,1.276346207e0,3.767827511e0,-2.428081751e0
train,58,CC1COC(=O)OC1,8.683153152e0,2.224197626e0,1.276346207e0,1.276346207e0,1.090735054e1,3.165644884e0
train,59,CCCCCC,1.076754570e1,-8.132963777e-1,1.276346207e0,1.276346207e0,9.954249382e0,2.418902159e0
train,60,C#CCNc1[nH]nn[nH+]1,5.480372906e0,-1.836797953e0,1.276346207e0,1.276346207e0,3.643574953e0,-2.525432110e0
train,61,C#CC1NC1CC(N)=O,6.922576904e0,-9.017076492e-1,1.276346207e0,1.276346207e0,6.020869255e0,-6.628518105e-1
train,62,N#CC1(C2CCO2)CN1,7.401497364e0,9.704467654e-1,1.276346207e0,1.276346207e0,8.371944427e0,1.179185987e0
train,63,Cc1c[n+]2[nH]cnc2[nH]1,6.378348827e0,-3.041852638e-2,1.276346207e0,1.276346207e0,6.347930431e0,-4.066034853e-1
train,64,CC1(C)CCN(C=O)C1,7.249113560e0,-1.246505737e0,1.276346207e0,1.276346207e0,6.002607822e0,-6.771594286e-1
train,65,OC1CC1CCC1CC1,9.083160400e0,-2.042713165e0,1.276346207e0,1.276346207e0,7.040447235e0,1.359747201e-1
train,66,CCCC12CCC1C2C,8.805603981e0,-2.804247737e-1,1.276346207e0,1.276346207e0,8.525178909e0,1.299243331e0
train,67,CCC(C)(C#N)NC=O,7.404218197e0,2.701578736e-1,1.276346207e0,1.276346207e0,7.674376011e0,6.326499581e-1
train,68,C#CCn1cnnn1,7.211016655e0,-3.025768757e0,1.276346207e0,1.276346207e0,4.185247898e0,-2.101037979e0
train,69,C#CCNC(C=O)CO,5.994668484e0,2.194502592e0,1.276346207e0,1.276346207e0,8.189170837e0,1.035985231e0
train,70,N#CC12CCC(CC1)O2,7.934839725e0,-5.295567513e-1,1.276346207e0,1.276346207e0,7.405282974e0,4.218189418e-1
train,71,OC12CC1CC1C[NH+]1C2,8.370222092e0,-8.222028613e-1,1.276346207e0,1.276346207e0,7.548019409e0,5.336511135e-1
train,72,CC1OCCC(=O)C1C,6.049090862e0,-6.059638262e-1,1.276346207e0,1.276346207e0,5.443127155e0,-1.115505457e0
train,73,N#CC#CC1(C#N)CN1,5.823236465e0,4.130843282e-1,1.276346207e0,1.276346207e0,6.236320972e0,-4.940480888e-1
train,74,O=C1C(=O)N2CC2C1O,4.046332836e0,-1.373749375e0,1.276346207e0,1.276346207e0,2.672583580e0,-3.286191463e0
train,75,CC12CC3C[NH+]3C1C2O,7.766129494e0,-1.207483172e0,1.276346207e0,1.276346207e0,6.558646202e0,-2.415103316e-1
train,76,C[NH+]1CC1C(O)C(N)=O,6.702164173e0,-2.811120033e0,1.276346207e0,1.276346207e0,3.891044140e0,-2.331542969e0
train,77,CC1C2CCC(=O)C[NH+]12,5.412344456e0,2.158734560e0,1.276346207e0,1.276346207e0,7.571079254e0,5.517182350e-1
train,78,CCC1C(O)C1C(C)C,8.250492096e0,1.016948819e0,1.276346207e0,1.276346207e0,9.267440796e0,1.880796194e0
train,79,CCC1C(C)C1CCO,9.094044685e0,-3.948191404e-1,1.276346207e0,1.276346207e0,8.699225426e0,1.435606599e0
train,80,CCCC1CC(=O)N1C,7.559322834e0,1.161028624e0,1.276346207e0,1.276346207e0,8.720351219e0,1.452158332e0
train,81,N#CC1(CO)C[NH+]2CC21,7.387890816e0,1.766282201e0,1.276346207e0,1.276346207e0,9.154172897e0,1.792052269e0
train,82,CC#CC(=O)NC(C)=O,5.472209930e0,-4.346947744e-2,1.276346207e0,1.276346207e0,5.428740501e0,-1.126777291e0
train,83,O=C1C2COCC1C2O,5.972899437e0,1.497393131e0,1.276346207e0,1.276346207e0,7.470292568e0,4.727531374e-1
train,84,O=C1C(O)C2NC2C1O,5.937524319e0,-1.765056372e0,1.276346207e0,1.276346207e0,4.172468185e0,-2.111050844e0
train,85,CC#CC1C=CCCO1,7.006931782e0,-1.427778363e0,1.276346207e0,1.276346207e0,5.579153538e0,-1.008930564e0
train,86,COCC12CC(N1)C2=O,6.729375839e0,8.579819202e-1,1.276346207e0,1.276346207e0,7.587357521e0,5.644720793e-1
train,87,NC(=O)OC12CCC1C2,8.364779472e0,-2.635229528e-1,1.276346207e0,1.276346207e0,8.101256371e0,9.671053290e-1
train,88,C1=CC2(CO2)C2COC12,6.536174774e0,8.431550860e-1,1.276346207e0,1.276346207e0,7.379329681e0,4.014848471e-1
train,89,CC1OC(=O)NCC1O,8.049127579e0,-1.644650102e0,1.276346207e0,1.276346207e0,6.404477596e0,-3.622995019e-1
train,90,O=CC(=O)C1CCC1,4.190553188e0,-1.095594168e0,1.276346207e0,1.276346207e0,3.094959021e0,-2.955265760e0
train,91,C1CC2C3C4CC(C14)[NH+]23,8.332126617e0,-1.525063515e-1,1.276346207e0,1.276346207e0,8.179620743e0,1.028502822e0
train,92,CCC1OC12C1CC2C1,9.491331100e0,3.850567639e-1,1.276346207e0,1.276346207e0,9.876387596e0,2.357898474e0
train,93,C#Cc1cc[nH]c1C#C,4.979683399e0,2.677807808e-1,1.276346207e0,1.276346207e0,5.247464180e0,-1.268805027e0
train,94,OC1CC2CC1(O)C2O,8.419202805e0,-2.212531328e0,1.276346207e0,1.276346207e0,6.206671715e0,-5.172778964e-1
train,95,CC1OC2CC(=O)C1O2,5.866774559e0,-9.996799231e-1,1.276346207e0,1.276346207e0,4.867094517e0,-1.566819787e0
train,96,Cc1cc(=O)cc(F)[nH]1,5.572891712e0,2.175043374e-1,1.276346207e0,1.276346207e0,5.790396214e0,-8.434245586e-1
train,97,COCCCC1(C)CC1,9.080439568e0,1.828351140e0,1.276346207e0,1.276346207e0,1.090879059e1,3.166773081e0
train,98,C1CC2CC2C2(C1)CO2,8.917170525e0,1.731291294e0,1.276346207e0,1.276346207e0,1.064846230e1,2.962809086e0
train,99,O=CNC12CC1C1CC12,6.639578342e0,1.410005212e0,1.276346207e0,1.276346207e0,8.049583435e0,9.266202450e-1
train,100,COC1CCOC1C,8.468183517e0,-8.764979243e-2,1.276346207e0,1.276346207e0,8.380534172e0,1.185915947e0
train,101,CC1OCC12OCC2=O,5.801467419e0,1.924835086e0,1.276346207e0,1.276346207e0,7.726302624e0,6.733338237e-1
train,102,CCC1C(O)C12CCC2,8.345731735e0,2.380768299e0,1.276346207e0,1.276346207e0,1.072649956e1,3.023950338e0
train,103,CC1CN(C(N)=O)C1,7.853205681e0,-3.459460139e-1,1.276346207e0,1.276346207e0,7.507259846e0,5.017165542e-1
train,104,C#CCN(C)C(N)=O,7.583813190e0,2.099316597e0,1.276346207e0,1.276346207e0,9.683130264e0,2.206483603e0
train,105,C#CCC1OCC1O,8.070897102e0,-1.030014873e0,1.276346207e0,1.276346207e0,7.040882111e0,1.363154352e-1
train,106,COc1cc(C=O)co1,4.533416748e0,6.524776816e-1,1.276346207e0,1.276346207e0,5.185894489e0,-1.317044020e0
train,107,CC1COCC1NC=O,7.472246647e0,6.812763214e-1,1.276346207e0,1.276346207e0,8.153522491e0,1.008055210e0
train,108,CC1(C)CCCC1CO,9.088603020e0,5.996425152e-1,1.276346207e0,1.276346207e0,9.688245773e0,2.210491657e0
train,109,CC1(O)CC2(O)CC1C2,8.696758270e0,1.931185722e0,1.276346207e0,1.276346207e0,1.062794399e1,2.946733236e0
train,110,C[NH+](C)C(C)(C#N)C=O,5.072202206e0,-2.965477109e-1,1.276346207e0,1.276346207e0,4.775654316e0,-1.638462067e0
train,111,CC1(C)OCC1NO,6.718491554e0,-1.011476755e0,1.276346207e0,1.276346207e0,5.707015038e0,-9.087526798e-1
train,112,O=C1CC2(CCN1)CN2,7.270882130e0,-2.807989903e-2,1.276346207e0,1.276346207e0,7.242802143e0,2.945172489e-1
train,113,N#CC1CC(O)C1N,7.480409622e0,-2.483756781e0,1.276346207e0,1.276346207e0,4.996652603e0,-1.465312719e0
train,114,[NH-]C1OC2C=CC1C2,6.451819897e0,5.264335871e-1,1.276346207e0,1.276346207e0,6.978253365e0,8.724660426e-2
train,115,CC1(O)C2C[NH+]2C12CC2,8.174300194e0,1.069805861e0,1.276346207e0,1.276346207e0,9.244106293e0,1.862513900e0
train,116,CCCc1nnn(C)n1,6.966114998e0,-1.927476525e-1,1.276346207e0,1.276346207e0,6.773367405e0,-7.327897102e-2
train,117,C[N+](=CN)C(C#N)C#N,3.654489040e0,-4.865962863e-1,1.276346207e0,1.276346207e0,3.167892694e0,-2.898123026e0
train,118,OCC(O)C#CC1CO1,7.216459274e0,-1.297889471e0,1.276346207e0,1.276346207e0,5.918569565e0,-7.430023551e-1
train,119,CC1(C=O)CCO1,5.790582657e0,4.304461777e-1,1.276346207e0,1.276346207e0,6.221028805e0,-5.060293078e-1
train,120,CC(C#N)c1cnno1,6.400117874e0,2.833724916e-1,1.276346207e0,1.276346207e0,6.683490276e0,-1.436965764e-1
train,121,O=CC12CC1C1COC12,5.983783722e0,1.740021706e0,1.276346207e0,1.276346207e0,7.723805428e0,6.713773012e-1
train,122,CC12CC3C4OC1C4C32,8.141646385e0,3.695561588e-1,1.276346207e0,1.276346207e0,8.511202812e0,1.288293242e0
train,123,Nc1cnc([N+](=O)[O-])o1,4.117082596e0,-1.624481559e0,1.276346207e0,1.276346207e0,2.492600918e0,-3.427205801e0
train,124,O=C(CO)N1CCC1,7.295372486e0,-4.278761446e-1,1.276346207e0,1.276346207e0,6.867496490e0,4.699836718e-4
train,125,C#CC#CC#CC=O,4.225928307e0,-7.463625073e-1,1.276346207e0,1.276346207e0,3.479565859e0,-2.653931141e0
train,126,C1=Cc2c[nH]cc2C1,5.455882549e0,-1.029531002e0,1.276346207e0,1.276346207e0,4.426351547e0,-1.912136436e0
