split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,-6.051559374e-2,1.187334418e0,7.915562987e-1,7.896093845e0,8.063631058e-1
train,1,Cc1[nH]cnc1C1CN1,6.264060974e0,-7.502028942e-1,1.187334418e0,7.915562987e-1,5.513857841e0,-1.060088873e0
train,2,C1C2C3CC4C1C2CC34,9.679089546e0,2.476910502e-1,1.187334418e0,7.915562987e-1,9.926780701e0,2.397380829e0
train,3,CC#CC1NCC12CO2,7.349795341e0,-3.557184935e-1,1.187334418e0,7.915562987e-1,6.994076729e0,9.964401275e-2
train,4,CC(C)C12CC=CC1N2,6.342973709e0,-9.672854841e-2,1.187334418e0,7.915562987e-1,6.246245384e0,-4.862724543e-1
train,5,CC1(c2cnoc2)CC1,6.582434177e0,-3.528737426e-1,1.187334418e0,7.915562987e-1,6.229560375e0,-4.993449450e-1
train,6,C#CC1(COC)CC1,8.051848412e0,-1.853019238e0,1.187334418e0,7.915562987e-1,6.198829174e0,-5.234224796e-1
train,7,C#CCC1C2CC(O)C12,8.364779472e0,-2.069299966e-1,1.187334418e0,7.915562987e-1,8.157849312e0,1.011445165e0
train,8,Cn1nccc1N1CC1,6.568828583e0,-6.415116310e0,3.562003136e0,2.374668837e0,1.537122726e-1,-5.259695530e0
train,9,CCC1CCOC1OC,9.208333015e0,-1.555454969e0,1.187334418e0,7.915562987e-1,7.652877808e0,6.158064008e-1
train,10,CC1C=CC(=O)OC1C,5.904870510e0,1.013931870e0,1.187334418e0,7.915562987e-1,6.918802261e0,4.066741094e-2
train,11,[NH-]C1OCC23COC12C3,7.004210949e0,-9.265272021e-1,1.187334418e0,7.915562987e-1,6.077683926e0,-6.183382273e-1
train,12,COC(C=O)C(F)(F)F,6.032763958e0,-2.023595721e-1,1.187334418e0,7.915562987e-1,5.830404282e0,-8.120787144e-1
train,13,CC#CC1CC1(O)C#N,6.925297737e0,1.213296294e0,1.187334418e0,7.915562987e-1,8.138593674e0,9.963586330e-1
train,14,[NH-]C1N=CC=NC(=O)O1,4.680358410e0,1.093320608e0,1.187334418e0,7.915562987e-1,5.773678780e0,-8.565224409e-1
train,15,N#CC1CCC(=O)C1,6.046370029e0,8.189520240e-2,1.187334418e0,7.915562987e-1,6.128265381e0,-5.787082911e-1
train,16,CCOc1cnoc1,6.119840622e0,2.093219519e0,3.562003136e0,2.374668837e0,8.213060379e0,1.054702401e0
train,17,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,6.763619184e-1,1.187334418e0,7.915562987e-1,8.042484283e0,9.210581779e-1
train,18,CC(O)C1(C)CC1CO,8.732133865e0,2.423422813e0,1.187334418e0,7.915562987e-1,1.115555668e1,3.360111237e0
train,19,CC1C2C(=O)C[NH+]12,5.929360867e0,1.111643910e-1,1.187334418e0,7.915562987e-1,6.040525436e0,-6.474514604e-1
train,20,O=C1C2C3OCC1(O)C32,6.596040249e0,-1.139164343e-1,1.187334418e0,7.915562987e-1,6.482123852e0,-3.014646471e-1
train,21,CC1CC2C3C1CC23C,4.688521862e0,-2.090022802e0,3.562003136e0,2.374668837e0,2.598499060e0,-3.344235659e0
train,22,CC12OC3CCC1C32O,7.894023418e0,-5.148714781e-1,1.187334418e0,7.915562987e-1,7.379151821e0,4.013454914e-1
train,23,Nc1cc(OC=O)c[nH]1,5.752487183e0,-1.929182529e0,1.187334418e0,7.915562987e-1,3.823304653e0,-2.384616137e0
train,24,CC1=CC(=O)OCCC1,5.970178127e0,-6.006532907e-1,1.187334418e0,7.915562987e-1,5.369524956e0,-1.173171878e0
train,25,CCC(C(C)=O)C(C)O,6.193311214e0,-6.528988481e-1,1.187334418e0,7.915562987e-1,5.540412426e0,-1.039283752e0
train,26,CC12CC3(O)CC1OC32,8.381106377e0,-1.573067158e-1,1.187334418e0,7.915562987e-1,8.223799706e0,1.063116550e0
train,27,C#CC1(C)CC1NC=O,6.985162735e0,-1.224627852e0,1.187334418e0,7.915562987e-1,5.760534763e0,-8.668206334e-1
train,28,O1C2C3C2C2C4C1C4C32,7.815110207e0,2.808154821e0,3.562003136e0,2.374668837e0,1.062326527e1,2.943067551e0
train,29,CCCC1(C=O)CN1,6.079023361e0,-1.085480213e0,1.187334418e0,7.915562987e-1,4.993543148e0,-1.467748880e0
train,30,COCC(C#N)NC=O,7.553880215e0,-2.130703926e0,1.187334418e0,7.915562987e-1,5.423176289e0,-1.131136775e0
train,31,CC(OC=O)C(O)CO,7.643678188e0,6.306791902e-1,1.187334418e0,7.915562987e-1,8.274357796e0,1.102728128e0
train,32,CC1C2OCC3C2[NH+]13,8.596076965e0,7.772871852e-1,1.187334418e0,7.915562987e-1,9.373364449e0,1.963786006e0
train,33,Cc1n[nH]c2occc12,6.147051811e0,3.415601492e0,3.562003136e0,2.374668837e0,9.562653542e0,2.112091780e0
train,34,C[NH2+]C1OC(CO)C1C,7.523947716e0,-2.057136297e0,1.187334418e0,7.915562987e-1,5.466811180e0,-1.096949339e0
train,35,CC12CC(C#N)=CC1N2,5.287172318e0,-2.231577598e-2,1.187334418e0,7.915562987e-1,5.264856339e0,-1.255178452e0
train,36,COC(C(C)C)C1CO1,8.977036476e0,6.823487878e-1,1.187334418e0,7.915562987e-1,9.659385681e0,2.187880039e0
train,37,CC1CC2OC([NH-])C12O,7.559322834e0,-2.181069404e-1,1.187334418e0,7.915562987e-1,7.341216087e0,3.716233373e-1
train,38,CCCC1C=CNC1=O,5.825957775e0,-2.409106016e0,3.562003136e0,2.374668837e0,3.416851759e0,-2.703066826e0
train,39,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,2.940996408e0,3.562003136e0,2.374668837e0,1.074522209e1,3.038619280e0
train,40,N#CC1COC2C(O)C12,7.643678188e0,6.512955427e-1,1.187334418e0,7.915562987e-1,8.294973373e0,1.118880153e0
train,41,Cc1occc(=O)c1F,5.472209930e0,1.268243670e0,1.187334418e0,7.915562987e-1,6.740453720e0,-9.906642884e-2
train,42,N#CC1COCCN1,6.979720592e0,4.657835484e0,3.562003136e0,2.374668837e0,1.163755608e1,3.737751722e0
train,43,N#CC12CC1OCCN2,7.104892731e0,2.892220616e-1,1.187334418e0,7.915562987e-1,7.394114971e0,4.130689502e-1
