split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,4.524360225e-2,6.516630054e-1,1.303326011e0,8.001852989e0,8.996877670e-1
train,1,CCC1CC=CC1OC,7.036864281e0,8.663085103e-2,6.516630054e-1,1.303326011e0,7.123495102e0,2.257520705e-1
train,2,CC(C)C12CC=CC1N2,6.342973709e0,1.711113006e-1,6.516630054e-1,1.303326011e0,6.514084816e0,-2.418287694e-1
train,3,C#CC1(COC)CC1,8.051848412e0,-1.468202472e-1,6.516630054e-1,1.303326011e0,7.905028343e0,8.253973126e-1
train,4,C#CCC1C2CC(O)C12,8.364779472e0,-4.328507781e-1,6.516630054e-1,1.303326011e0,7.931928635e0,8.460370302e-1
train,5,CCC1CCOC1OC,9.208333015e0,-1.403618306e-1,6.516630054e-1,1.303326011e0,9.067971230e0,1.717685819e0
train,6,CCC1(C2CO2)CN1,8.462740898e0,1.263725162e-1,6.516630054e-1,1.303326011e0,8.589113235e0,1.350273609e0
train,7,COC(C=O)C(F)(F)F,6.032763958e0,9.621265531e-1,6.516630054e-1,1.303326011e0,6.994890690e0,1.270780563e-1
train,8,CC#CC1CC1(O)C#N,6.925297737e0,-8.537045121e-1,6.516630054e-1,1.303326011e0,6.071593285e0,-5.813382268e-1
train,9,C[NH+]1C2C(O)C(NO)C21,6.283109188e0,-1.571086168e0,6.516630054e-1,1.303326011e0,4.712022781e0,-1.624492884e0
train,10,CCOc1cnoc1,6.119840622e0,1.190483570e0,6.516630054e-1,1.303326011e0,7.310324192e0,3.691000044e-1
train,11,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,2.351784706e-2,6.516630054e-1,1.303326011e0,7.389639854e0,4.299563468e-1
train,12,CC(O)C1(C)CC1CO,8.732133865e0,-2.665221393e-1,6.516630054e-1,1.303326011e0,8.465611458e0,1.255514622e0
train,13,OCC1C2C=CCC21,6.677673817e0,-4.131117463e-1,6.516630054e-1,1.303326011e0,6.264562130e0,-4.332794845e-1
train,14,CC(=O)N1CC1C1CO1,6.892644405e0,1.126395632e-2,6.516630054e-1,1.303326011e0,6.903908253e0,5.727017298e-2
train,15,Nc1cc(OC=O)c[nH]1,5.752487183e0,-5.234679580e-1,6.516630054e-1,1.303326011e0,5.229019165e0,-1.227818131e0
train,16,CCC(C(C)=O)C(C)O,6.193311214e0,-6.474894285e-1,6.516630054e-1,1.303326011e0,5.545821667e0,-9.847458601e-1
train,17,CC(C)CCCCO,9.317178726e0,1.466649864e-2,6.516630054e-1,1.303326011e0,9.331845284e0,1.920147896e0
