split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,-3.913658485e-2,3.829038739e-1,1.276346207e0,7.917472839e0,8.231132627e-1
train,1,Cc1[nH]cnc1C1CN1,6.264060974e0,-5.088961124e-1,3.829038739e-1,1.276346207e0,5.755165100e0,-8.710277081e-1
train,2,C1C2C3CC4C1C2CC34,9.679089546e0,5.797678828e-1,3.829038739e-1,1.276346207e0,1.025885773e1,2.657558918e0
train,3,CC#CC1NCC12CO2,7.349795341e0,-2.282796204e-1,3.829038739e-1,1.276346207e0,7.121515751e0,1.994908750e-1
train,4,CC(C)C12CC=CC1N2,6.342973709e0,4.262856543e-1,3.829038739e-1,1.276346207e0,6.769259453e0,-7.649750262e-2
train,5,CC1(c2cnoc2)CC1,6.582434177e0,4.695916176e-1,3.829038739e-1,1.276346207e0,7.052025795e0,1.450463682e-1
train,6,C#CC1(COC)CC1,8.051848412e0,3.511807323e-1,3.829038739e-1,1.276346207e0,8.403029442e0,1.203540802e0
train,7,C#CCC1C2CC(O)C12,8.364779472e0,-3.494679183e-2,3.829038739e-1,1.276346207e0,8.329833031e0,1.146192312e0
train,8,Cn1nccc1N1CC1,6.568828583e0,-2.973642945e-1,3.829038739e-1,1.276346207e0,6.271464348e0,-4.665137231e-1
train,9,CCC1CCOC1OC,9.208333015e0,2.585286498e-1,3.829038739e-1,1.276346207e0,9.466861725e0,2.037039995e0
train,10,CC1C=CC(=O)OC1C,5.904870510e0,1.839807183e-1,3.829038739e-1,1.276346207e0,6.088851452e0,-6.095886230e-1
train,11,[NH-]C1OCC23COC12C3,7.004210949e0,-4.071067870e-1,3.829038739e-1,1.276346207e0,6.597104073e0,-2.113790810e-1
train,12,COC(C=O)C(F)(F)F,6.032763958e0,1.850552484e-2,3.829038739e-1,1.276346207e0,6.051269531e0,-6.390335560e-1
train,13,CC#CC1CC1(O)C#N,6.925297737e0,6.721480191e-2,3.829038739e-1,1.276346207e0,6.992512703e0,9.841861576e-2
train,14,[NH-]C1N=CC=NC(=O)O1,4.680358410e0,4.853512943e-1,3.829038739e-1,1.276346207e0,5.165709496e0,-1.332858801e0
train,15,N#CC1CCC(=O)C1,6.046370029e0,4.465551972e-1,3.829038739e-1,1.276346207e0,6.492925167e0,-2.930019498e-1
train,16,CCOc1cnoc1,6.119840622e0,-4.296074435e-2,3.829038739e-1,1.276346207e0,6.076879978e0,-6.189681292e-1
train,17,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,7.351113111e-2,3.829038739e-1,1.276346207e0,7.439633369e0,4.487320483e-1
train,18,CC(O)C1(C)CC1CO,8.732133865e0,2.475365996e-1,3.829038739e-1,1.276346207e0,8.979670525e0,1.655331850e0
train,19,CC1C2C(=O)C[NH+]12,5.929360867e0,1.032427922e-1,3.829038739e-1,1.276346207e0,6.032603741e0,-6.536579728e-1
train,20,O=C1C2C3OCC1(O)C32,6.596040249e0,9.508550912e-2,3.829038739e-1,1.276346207e0,6.691125870e0,-1.377141774e-1
train,21,CC1CC2C3C1CC23C,4.688521862e0,1.695710123e-1,3.829038739e-1,1.276346207e0,4.858092785e0,-1.573872566e0
train,22,CC12OC3CCC1C32O,7.894023418e0,8.761755228e-1,3.829038739e-1,1.276346207e0,8.770198822e0,1.491213322e0
train,23,Nc1cc(OC=O)c[nH]1,5.752487183e0,-7.010323927e-3,3.829038739e-1,1.276346207e0,5.745476723e0,-8.786184192e-1
train,24,CC1=CC(=O)OCCC1,5.970178127e0,6.480000168e-2,3.829038739e-1,1.276346207e0,6.034977913e0,-6.517978311e-1
train,25,CCC(C(C)=O)C(C)O,6.193311214e0,-6.761432439e-2,3.829038739e-1,1.276346207e0,6.125696659e0,-5.807208419e-1
train,26,CC12CC3(O)CC1OC32,8.381106377e0,-8.720614314e-1,3.829038739e-1,1.276346207e0,7.509045124e0,5.031152964e-1
train,27,C#CC1(C)CC1NC=O,6.985162735e0,2.332090400e-2,3.829038739e-1,1.276346207e0,7.008483410e0,1.109314635e-1
train,28,O1C2C3C2C2C4C1C4C32,7.815110207e0,-8.696221560e-2,3.829038739e-1,1.276346207e0,7.728147984e0,6.747795939e-1
train,29,CCCC1(C=O)CN1,6.079023361e0,-4.391961694e-1,3.829038739e-1,1.276346207e0,5.639827251e0,-9.613934159e-1
train,30,COCC(C#N)NC=O,7.553880215e0,-3.172390759e-1,3.829038739e-1,1.276346207e0,7.236640930e0,2.896900177e-1
train,31,CC(OC=O)C(O)CO,7.643678188e0,-7.603182644e-2,3.829038739e-1,1.276346207e0,7.567646503e0,5.490286946e-1
train,32,CC1C2OCC3C2[NH+]13,8.596076965e0,-3.640766144e-1,3.829038739e-1,1.276346207e0,8.232000351e0,1.069541574e0
train,33,Cc1n[nH]c2occc12,6.147051811e0,-9.216616154e-1,3.829038739e-1,1.276346207e0,5.225390434e0,-1.286099434e0
train,34,C[NH2+]C1OC(CO)C1C,7.523947716e0,-3.325868547e-1,3.829038739e-1,1.276346207e0,7.191360950e0,2.542137206e-1
train,35,CC12CC(C#N)=CC1N2,5.287172318e0,-1.993574947e-1,3.829038739e-1,1.276346207e0,5.087814808e0,-1.393888235e0
train,36,COC(C(C)C)C1CO1,8.977036476e0,2.624228597e-1,3.829038739e-1,1.276346207e0,9.239459038e0,1.858872890e0
train,37,CC1CC2OC([NH-])C12O,7.559322834e0,-1.701283306e-1,3.829038739e-1,1.276346207e0,7.389194489e0,4.092138112e-1
train,38,CCCC1C=CNC1=O,5.825957775e0,-1.351954043e-1,3.829038739e-1,1.276346207e0,5.690762520e0,-9.214863181e-1
train,39,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,4.035370648e-1,3.829038739e-1,1.276346207e0,8.207762718e0,1.050551772e0
train,40,N#CC1COC2C(O)C12,7.643678188e0,-2.169913501e-1,3.829038739e-1,1.276346207e0,7.426686764e0,4.385885298e-1
train,41,Cc1occc(=O)c1F,5.472209930e0,-1.093397662e-1,3.829038739e-1,1.276346207e0,5.362870216e0,-1.178385854e0
train,42,N#CC1COCCN1,6.979720592e0,-4.950041473e-1,3.829038739e-1,1.276346207e0,6.484716415e0,-2.994333804e-1
train,43,N#CC12CC1OCCN2,7.104892731e0,-4.587090574e-3,3.829038739e-1,1.276346207e0,7.100305557e0,1.828729659e-1
