split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,-1.023518071e-1,1.914519310e0,1.276346207e0,7.854257584e0,7.735849023e-1
train,1,Cc1[nH]cnc1C1CN1,6.264060974e0,1.149865508e0,1.914519310e0,1.276346207e0,7.413926601e0,4.285911024e-1
train,2,C1C2C3CC4C1C2CC34,9.679089546e0,-9.105860591e-1,1.914519310e0,1.276346207e0,8.768503189e0,1.489884853e0
train,3,CC#CC1NCC12CO2,7.349795341e0,-8.005410194e0,1.914519310e0,1.276346207e0,-6.556148529e-1,-5.893793106e0
train,4,CC(C)C12CC=CC1N2,6.342973709e0,1.821033716e0,1.914519310e0,1.276346207e0,8.164007187e0,1.016269803e0
train,5,CC1(c2cnoc2)CC1,6.582434177e0,6.786137819e-1,1.914519310e0,1.276346207e0,7.261047840e0,3.088125288e-1
train,6,C#CC1(COC)CC1,8.051848412e0,5.132170320e-1,1.914519310e0,1.276346207e0,8.565065384e0,1.330493927e0
train,7,C#CCC1C2CC(O)C12,8.364779472e0,1.308220625e0,1.914519310e0,1.276346207e0,9.673000336e0,2.198546886e0
train,8,Cn1nccc1N1CC1,6.568828583e0,-1.374684095e0,1.914519310e0,1.276346207e0,5.194144249e0,-1.310580492e0
train,9,CCC1CCOC1OC,9.208333015e0,8.045455813e-1,1.914519310e0,1.276346207e0,1.001287842e1,2.464837313e0
train,10,CC1C=CC(=O)OC1C,5.904870510e0,-1.284191728e0,1.914519310e0,1.276346207e0,4.620678902e0,-1.759883404e0
train,11,[NH-]C1OCC23COC12C3,7.004210949e0,-1.132561490e-1,1.914519310e0,1.276346207e0,6.890954971e0,1.884940825e-2
train,12,COC(C=O)C(F)(F)F,6.032763958e0,7.766095996e-1,1.914519310e0,1.276346207e0,6.809373379e0,-4.506874457e-2
train,13,CC#CC1CC1(O)C#N,6.925297737e0,8.698635101e-1,1.914519310e0,1.276346207e0,7.795161247e0,7.272836566e-1
train,14,[NH-]C1N=CC=NC(=O)O1,4.680358410e0,-3.754943907e-1,1.914519310e0,1.276346207e0,4.304863930e0,-2.007320404e0
train,15,N#CC1CCC(=O)C1,6.046370029e0,-7.656729817e-1,1.914519310e0,1.276346207e0,5.280696869e0,-1.242767572e0
train,16,CCOc1cnoc1,6.119840622e0,1.921853781e0,1.914519310e0,1.276346207e0,8.041694641e0,9.204394817e-1
train,17,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,2.638403416e0,1.914519310e0,1.276346207e0,1.000452614e1,2.458293200e0
train,18,CC(O)C1(C)CC1CO,8.732133865e0,-2.186515331e0,1.914519310e0,1.276346207e0,6.545618534e0,-2.517173588e-1
train,19,CC1C2C(=O)C[NH+]12,5.929360867e0,1.549502969e0,1.914519310e0,1.276346207e0,7.478863716e0,4.794685245e-1
train,20,O=C1C2C3OCC1(O)C32,6.596040249e0,1.233247995e0,1.914519310e0,1.276346207e0,7.829288483e0,7.540219426e-1
train,21,CC1CC2C3C1CC23C,4.688521862e0,-9.772347212e-1,1.914519310e0,1.276346207e0,3.711287022e0,-2.472380400e0
train,22,CC12OC3CCC1C32O,7.894023418e0,-2.793809175e0,1.914519310e0,1.276346207e0,5.100214005e0,-1.384173632e0
train,23,Nc1cc(OC=O)c[nH]1,5.752487183e0,1.670953751e0,1.914519310e0,1.276346207e0,7.423440933e0,4.360454679e-1
train,24,CC1=CC(=O)OCCC1,5.970178127e0,4.392832816e-1,1.914519310e0,1.276346207e0,6.409461498e0,-3.583946824e-1
train,25,CCC(C(C)=O)C(C)O,6.193311214e0,-3.376775384e-1,1.914519310e0,1.276346207e0,5.855633736e0,-7.923117876e-1
train,26,CC12CC3(O)CC1OC32,8.381106377e0,4.837463051e-2,1.914519310e0,1.276346207e0,8.429480553e0,1.224264860e0
train,27,C#CC1(C)CC1NC=O,6.985162735e0,7.451453805e-1,1.914519310e0,1.276346207e0,7.730308056e0,6.764720082e-1
train,28,O1C2C3C2C2C4C1C4C32,7.815110207e0,-1.072268412e-1,1.914519310e0,1.276346207e0,7.707883358e0,6.589025259e-1
train,29,CCCC1(C=O)CN1,6.079023361e0,-7.421119213e-1,1.914519310e0,1.276346207e0,5.336911201e0,-1.198724389e0
train,30,COCC(C#N)NC=O,7.553880215e0,1.051209927e0,1.914519310e0,1.276346207e0,8.605090141e0,1.361852765e0
train,31,CC(OC=O)C(O)CO,7.643678188e0,-2.923221827e0,1.914519310e0,1.276346207e0,4.720456123e0,-1.681709170e0
train,32,CC1C2OCC3C2[NH+]13,8.596076965e0,-2.323246956e0,1.914519310e0,1.276346207e0,6.272830009e0,-4.654437304e-1
train,33,Cc1n[nH]c2occc12,6.147051811e0,-3.328236043e-1,1.914519310e0,1.276346207e0,5.814228058e0,-8.247525692e-1
train,34,C[NH2+]C1OC(CO)C1C,7.523947716e0,-1.335020542e0,1.914519310e0,1.276346207e0,6.188927174e0,-5.311805606e-1
train,35,CC12CC(C#N)=CC1N2,5.287172318e0,-1.949878335e-1,1.914519310e0,1.276346207e0,5.092184544e0,-1.390464664e0
train,36,COC(C(C)C)C1CO1,8.977036476e0,9.884707332e-1,1.914519310e0,1.276346207e0,9.965507507e0,2.427722692e0
train,37,CC1CC2OC([NH-])C12O,7.559322834e0,-3.124572039e0,1.914519310e0,1.276346207e0,4.434750557e0,-1.905555844e0
train,38,CCCC1C=CNC1=O,5.825957775e0,-1.129944205e0,1.914519310e0,1.276346207e0,4.696013451e0,-1.700859666e0
train,39,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,-1.220669627e0,1.914519310e0,1.276346207e0,6.583555698e0,-2.219940573e-1
train,40,N#CC1COC2C(O)C12,7.643678188e0,1.639625549e0,1.914519310e0,1.276346207e0,9.283304214e0,1.893224955e0
train,41,Cc1occc(=O)c1F,5.472209930e0,-1.452827096e0,1.914519310e0,1.276346207e0,4.019382954e0,-2.230991125e0
train,42,N#CC1COCCN1,6.979720592e0,-2.273008585e0,1.914519310e0,1.276346207e0,4.706711769e0,-1.692477703e0
train,43,N#CC12CC1OCCN2,7.104892731e0,-2.883027315e0,1.914519310e0,1.276346207e0,4.221865654e0,-2.072348595e0
train,44,O=CC12COC1C2O,5.932082176e0,5.770951509e-3,1.914519310e0,1.276346207e0,5.937853336e0,-7.278937697e-1
train,45,C#CC(O)C1C(C)C1C,7.959330082e0,-3.363493979e-1,1.914519310e0,1.276346207e0,7.622980595e0,5.923823118e-1
train,46,CC(O)C(CO)C(C)O,8.089944839e0,4.506001472e0,1.914519310e0,1.276346207e0,1.259594631e1,4.488638401e0
train,47,C#CCC(C)C(C)CO,8.489952087e0,-1.080015182e0,1.914519310e0,1.276346207e0,7.409936905e0,4.254652262e-1
train,48,CC12OCC1C2C(N)=O,6.925297737e0,3.384261131e-1,1.914519310e0,1.276346207e0,7.263723850e0,3.109091520e-1
train,49,NC1=NCCCC1=O,4.685800552e0,2.133202553e0,1.914519310e0,1.276346207e0,6.819003105e0,-3.752397373e-2
train,50,CC(C#CC#N)[NH+]1CC1,5.888543606e0,4.728131294e-1,1.914519310e0,1.276346207e0,6.361356735e0,-3.960841596e-1
train,51,O=C1CC2C3C(O)C2C13,6.141610146e0,-4.268580914e0,1.914519310e0,1.276346207e0,1.873029232e0,-3.912632465e0
train,52,N#CC12CC(CCN1)C2,7.142988205e0,-5.725305676e-1,1.914519310e0,1.276346207e0,6.570457458e0,-2.322563678e-1
train,53,NC1=CC(=O)C2C[NH+]2C1,5.325268269e0,-1.152539968e0,1.914519310e0,1.276346207e0,4.172728539e0,-2.110846758e0
train,54,CNC(C=O)(C=O)CO,5.327989578e0,-2.112377405e0,1.914519310e0,1.276346207e0,3.215612173e0,-2.860735416e0
train,55,[NH-]C1OC2C=CC1O2,6.459982872e0,1.826507807e0,1.914519310e0,1.276346207e0,8.286490440e0,1.112233877e0
