split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,0.000000000e0,0.000000000e0,1.314982653e0,7.956609249e0,7.307463884e-1
train,1,CCC1CC=CC1OC,7.036864281e0,0.000000000e0,0.000000000e0,1.314982653e0,7.036864281e0,3.131138906e-2
train,2,Cc1[nH]cnc1C1CN1,6.264060974e0,0.000000000e0,0.000000000e0,1.314982653e0,6.264060974e0,-5.563794374e-1
train,3,C1C2C3CC4C1C2CC34,9.679089546e0,0.000000000e0,0.000000000e0,1.314982653e0,9.679089546e0,2.040634394e0
train,4,CC#CC1NCC12CO2,7.349795341e0,0.000000000e0,0.000000000e0,1.314982653e0,7.349795341e0,2.692849040e-1
train,5,CC(C)C12CC=CC1N2,6.342973709e0,0.000000000e0,0.000000000e0,1.314982653e0,6.342973709e0,-4.963689744e-1
train,6,CC1(c2cnoc2)CC1,6.582434177e0,0.000000000e0,0.000000000e0,1.314982653e0,6.582434177e0,-3.142673671e-1
train,7,C#CC1(COC)CC1,8.051848412e0,0.000000000e0,0.000000000e0,1.314982653e0,8.051848412e0,8.031725287e-1
train,8,C#CCC1C2CC(O)C12,8.364779472e0,0.000000000e0,0.000000000e0,1.314982653e0,8.364779472e0,1.041146040e0
train,9,CC1OC(C)(C#N)C1=O,5.921197414e0,0.000000000e0,0.000000000e0,1.314982653e0,5.921197414e0,-8.171156049e-1
train,10,Cn1nccc1N1CC1,6.568828583e0,0.000000000e0,0.000000000e0,1.314982653e0,6.568828583e0,-3.246139586e-1
train,11,CCC1CCOC1OC,9.208333015e0,0.000000000e0,0.000000000e0,1.314982653e0,9.208333015e0,1.682640076e0
train,12,CC1C=CC(=O)OC1C,5.904870510e0,0.000000000e0,0.000000000e0,1.314982653e0,5.904870510e0,-8.295316696e-1
train,13,[NH-]C1OCC23COC12C3,7.004210949e0,0.000000000e0,0.000000000e0,1.314982653e0,7.004210949e0,6.479631178e-3
train,14,CC1(C2CC2)CC=CC1,7.213738441e0,0.000000000e0,0.000000000e0,1.314982653e0,7.213738441e0,1.658182144e-1
train,15,CCC1(C2CO2)CN1,8.462740898e0,0.000000000e0,0.000000000e0,1.314982653e0,8.462740898e0,1.115642428e0
train,16,COC(C=O)C(F)(F)F,6.032763958e0,0.000000000e0,0.000000000e0,1.314982653e0,6.032763958e0,-7.322729826e-1
train,17,CC12OCC3[CH-]CC1C32,5.409623623e0,0.000000000e0,0.000000000e0,1.314982653e0,5.409623623e0,-1.206150174e0
