split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,-1.699735820e-1,6.381731033e-1,1.276346207e0,7.786635876e0,7.206041217e-1
train,1,Cc1[nH]cnc1C1CN1,6.264060974e0,6.287868023e-1,6.381731033e-1,1.276346207e0,6.892848015e0,2.033258416e-2
train,2,C1C2C3CC4C1C2CC34,9.679089546e0,-5.014661551e-1,6.381731033e-1,1.276346207e0,9.177623749e0,1.810425639e0
train,3,CC#CC1NCC12CO2,7.349795341e0,-9.663623571e-1,6.381731033e-1,1.276346207e0,6.383432865e0,-3.787877858e-1
train,4,CC(C)C12CC=CC1N2,6.342973709e0,-8.236863017e-1,6.381731033e-1,1.276346207e0,5.519287586e0,-1.055834770e0
train,5,CC1(c2cnoc2)CC1,6.582434177e0,-8.192111850e-1,6.381731033e-1,1.276346207e0,5.763223171e0,-8.647142649e-1
train,6,C#CC1(COC)CC1,8.051848412e0,-2.648930848e-1,6.381731033e-1,1.276346207e0,7.786955357e0,7.208544612e-1
train,7,C#CCC1C2CC(O)C12,8.364779472e0,-6.065658927e-1,6.381731033e-1,1.276346207e0,7.758213520e0,6.983355880e-1
train,8,Cn1nccc1N1CC1,6.568828583e0,-9.228613377e-1,6.381731033e-1,1.276346207e0,5.645967484e0,-9.565826654e-1
train,9,CCC1CCOC1OC,9.208333015e0,4.030616581e-1,6.381731033e-1,1.276346207e0,9.611394882e0,2.150279999e0
train,10,CC1C=CC(=O)OC1C,5.904870510e0,2.018823847e-2,6.381731033e-1,1.276346207e0,5.925058842e0,-7.379180789e-1
train,11,[NH-]C1OCC23COC12C3,7.004210949e0,1.535667926e-1,6.381731033e-1,1.276346207e0,7.157777786e0,2.279017270e-1
train,12,COC(C=O)C(F)(F)F,6.032763958e0,-4.443480670e-1,6.381731033e-1,1.276346207e0,5.588416100e0,-1.001673460e0
train,13,CC#CC1CC1(O)C#N,6.925297737e0,-6.269057989e-1,6.381731033e-1,1.276346207e0,6.298391819e0,-4.454163611e-1
train,14,[NH-]C1N=CC=NC(=O)O1,4.680358410e0,-2.329123616e-1,6.381731033e-1,1.276346207e0,4.447445869e0,-1.895609260e0
train,15,N#CC1CCC(=O)C1,6.046370029e0,7.390753832e-3,6.381731033e-1,1.276346207e0,6.053761005e0,-6.370815635e-1
train,16,CCOc1cnoc1,6.119840622e0,3.629750013e-1,6.381731033e-1,1.276346207e0,6.482815742e0,-3.009225428e-1
train,17,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,6.861898899e-1,6.381731033e-1,1.276346207e0,8.052311897e0,9.287579656e-1
train,18,CC(O)C1(C)CC1CO,8.732133865e0,1.035423502e-1,6.381731033e-1,1.276346207e0,8.835676193e0,1.542514086e0
train,19,CC1C2C(=O)C[NH+]12,5.929360867e0,-2.950067222e-1,6.381731033e-1,1.276346207e0,5.634354115e0,-9.656815529e-1
train,20,O=C1C2C3OCC1(O)C32,6.596040249e0,-7.876343727e-1,6.381731033e-1,1.276346207e0,5.808405876e0,-8.293142319e-1
train,21,CC1CC2C3C1CC23C,4.688521862e0,2.501133084e-1,6.381731033e-1,1.276346207e0,4.938635349e0,-1.510768533e0
train,22,CC12OC3CCC1C32O,7.894023418e0,-1.879007518e-1,6.381731033e-1,1.276346207e0,7.706122875e0,6.575232148e-1
train,23,Nc1cc(OC=O)c[nH]1,5.752487183e0,4.094802737e-1,6.381731033e-1,1.276346207e0,6.161967278e0,-5.523033142e-1
train,24,CC1=CC(=O)OCCC1,5.970178127e0,-6.400604844e-1,6.381731033e-1,1.276346207e0,5.330117702e0,-1.204046965e0
train,25,CCC(C(C)=O)C(C)O,6.193311214e0,-1.129008293e0,6.381731033e-1,1.276346207e0,5.064302921e0,-1.412309527e0
train,26,CC12CC3(O)CC1OC32,8.381106377e0,-4.960679114e-1,6.381731033e-1,1.276346207e0,7.885038376e0,7.977012396e-1
train,27,C#CC1(C)CC1NC=O,6.985162735e0,-1.401023120e-1,6.381731033e-1,1.276346207e0,6.845060349e0,-1.710845158e-2
train,28,O1C2C3C2C2C4C1C4C32,7.815110207e0,-7.685900331e-1,6.381731033e-1,1.276346207e0,7.046520233e0,1.407328397e-1
train,29,CCCC1(C=O)CN1,6.079023361e0,1.404059976e-1,6.381731033e-1,1.276346207e0,6.219429493e0,-5.072823763e-1
train,30,COCC(C#N)NC=O,7.553880215e0,3.875204921e-1,6.381731033e-1,1.276346207e0,7.941400528e0,8.418602943e-1
train,31,CC(OC=O)C(O)CO,7.643678188e0,-4.095198214e-1,6.381731033e-1,1.276346207e0,7.234158516e0,2.877450585e-1
train,32,CC1C2OCC3C2[NH+]13,8.596076965e0,4.341660142e-1,6.381731033e-1,1.276346207e0,9.030242920e0,1.694954634e0
train,33,Cc1n[nH]c2occc12,6.147051811e0,9.099138901e-3,6.381731033e-1,1.276346207e0,6.156150818e0,-5.568603873e-1
train,34,C[NH2+]C1OC(CO)C1C,7.523947716e0,1.145080328e-1,6.381731033e-1,1.276346207e0,7.638455868e0,6.045069695e-1
train,35,CC12CC(C#N)=CC1N2,5.287172318e0,-5.199696422e-1,6.381731033e-1,1.276346207e0,4.767202854e0,-1.645083666e0
train,36,COC(C(C)C)C1CO1,8.977036476e0,-6.770695001e-2,6.381731033e-1,1.276346207e0,8.909329414e0,1.600220442e0
train,37,CC1CC2OC([NH-])C12O,7.559322834e0,8.405122757e-1,6.381731033e-1,1.276346207e0,8.399835587e0,1.201038361e0
train,38,CCCC1C=CNC1=O,5.825957775e0,3.494536579e-1,6.381731033e-1,1.276346207e0,6.175411224e0,-5.417701006e-1
train,39,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,4.226781428e-1,6.381731033e-1,1.276346207e0,8.226903915e0,1.065548658e0
train,40,N#CC1COC2C(O)C12,7.643678188e0,4.301409721e-1,6.381731033e-1,1.276346207e0,8.073819160e0,9.456086159e-1
train,41,Cc1occc(=O)c1F,5.472209930e0,-1.700946838e-1,6.381731033e-1,1.276346207e0,5.302115440e0,-1.225986362e0
train,42,N#CC1COCCN1,6.979720592e0,6.169186234e-1,6.381731033e-1,1.276346207e0,7.596639156e0,5.717440844e-1
train,43,N#CC12CC1OCCN2,7.104892731e0,-4.779394865e-1,6.381731033e-1,1.276346207e0,6.626953125e0,-1.879927218e-1
train,44,O=CC12COC1C2O,5.932082176e0,8.216121048e-2,6.381731033e-1,1.276346207e0,6.014243603e0,-6.680429578e-1
train,45,C#CC(O)C1C(C)C1C,7.959330082e0,-3.790687323e-1,6.381731033e-1,1.276346207e0,7.580261230e0,5.589122176e-1
train,46,CC(O)C(CO)C(C)O,8.089944839e0,-5.875691175e-1,6.381731033e-1,1.276346207e0,7.502375603e0,4.978897870e-1
train,47,C#CCC(C)C(C)CO,8.489952087e0,3.606598079e-1,6.381731033e-1,1.276346207e0,8.850611687e0,1.554215789e0
train,48,CC12OCC1C2C(N)=O,6.925297737e0,-5.512732863e-1,6.381731033e-1,1.276346207e0,6.374024391e0,-3.861592114e-1
train,49,NC1=NCCCC1=O,4.685800552e0,-5.894650817e-1,6.381731033e-1,1.276346207e0,4.096335411e0,-2.170699835e0
train,50,CC(C#CC#N)[NH+]1CC1,5.888543606e0,5.357007384e-1,6.381731033e-1,1.276346207e0,6.424244404e0,-3.468124568e-1
train,51,O=C1CC2C3C(O)C2C13,6.141610146e0,-8.051139116e-1,6.381731033e-1,1.276346207e0,5.336496353e0,-1.199049354e0
train,52,N#CC12CC(CCN1)C2,7.142988205e0,-6.843163967e-1,6.381731033e-1,1.276346207e0,6.458671570e0,-3.198392093e-1
train,53,NC1=CC(=O)C2C[NH+]2C1,5.325268269e0,-2.476901531e0,6.381731033e-1,1.276346207e0,2.848366737e0,-3.148467779e0
train,54,CNC(C=O)(C=O)CO,5.327989578e0,2.180937529e-1,6.381731033e-1,1.276346207e0,5.546083450e0,-1.034840584e0
train,55,[NH-]C1OC2C=CC1O2,6.459982872e0,1.240484193e-1,6.381731033e-1,1.276346207e0,6.584031105e0,-2.216215879e-1
train,56,Cc1n[nH]c(=O)[nH]1,6.590597630e0,1.286846846e-1,6.381731033e-1,1.276346207e0,6.719282150e0,-1.156540886e-1
train,57,CC1(O)C=CC2(CN2)C1,6.563386440e0,-1.212700129e0,6.381731033e-1,1.276346207e0,5.350686073e0,-1.187931895e0
train,58,CC1COC(=O)OC1,8.683153152e0,-4.194314778e-1,6.381731033e-1,1.276346207e0,8.263721466e0,1.094394684e0
train,59,CCCCCC,1.076754570e1,6.484942436e-1,6.381731033e-1,1.276346207e0,1.141604042e1,3.564197063e0
train,60,C#CCNc1[nH]nn[nH+]1,5.480372906e0,-2.765016258e-1,6.381731033e-1,1.276346207e0,5.203871250e0,-1.302959442e0
train,61,C#CC1NC1CC(N)=O,6.922576904e0,-7.214002609e-1,6.381731033e-1,1.276346207e0,6.201176643e0,-5.215832591e-1
train,62,N#CC1(C2CCO2)CN1,7.401497364e0,3.937103152e-1,6.381731033e-1,1.276346207e0,7.795207500e0,7.273198962e-1
train,63,Cc1c[n+]2[nH]cnc2[nH]1,6.378348827e0,1.921186596e-1,6.381731033e-1,1.276346207e0,6.570467472e0,-2.322485149e-1
train,64,CC1(C)CCN(C=O)C1,7.249113560e0,2.353621572e-1,6.381731033e-1,1.276346207e0,7.484475613e0,4.838653803e-1
train,65,OC1CC1CCC1CC1,9.083160400e0,4.303497970e-1,6.381731033e-1,1.276346207e0,9.513509750e0,2.073588133e0
train,66,CCCC12CCC1C2C,8.805603981e0,-5.182448402e-2,6.381731033e-1,1.276346207e0,8.753779411e0,1.478348970e0
