split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,2.233927995e-1,4.667847455e-1,7.779745460e-1,8.180002213e0,1.078743458e0
train,1,CCC1CC=CC1OC,7.036864281e0,2.583816051e-1,1.400354147e0,2.333923578e0,7.295246124e0,3.756969869e-1
train,2,CC(C)C12CC=CC1N2,6.342973709e0,-3.643510044e-1,4.667847455e-1,7.779745460e-1,5.978622913e0,-6.705204248e-1
train,3,C#CC1(COC)CC1,8.051848412e0,-1.944752038e-1,4.667847455e-1,7.779745460e-1,7.857373238e0,8.223754168e-1
train,4,C#CCC1C2CC(O)C12,8.364779472e0,-1.104177535e-1,1.400354147e0,2.333923578e0,8.254362106e0,1.137831450e0
train,5,CCC1CCOC1OC,9.208333015e0,9.076570272e-1,4.667847455e-1,7.779745460e-1,1.011598969e1,2.617121220e0
train,6,CCC1(C2CO2)CN1,8.462740898e0,-2.044641256e0,1.400354147e0,2.333923578e0,6.418099403e0,-3.213028610e-1
train,7,COC(C=O)C(F)(F)F,6.032763958e0,-2.662586272e-1,4.667847455e-1,7.779745460e-1,5.766505241e0,-8.390737772e-1
train,8,OCCC12CCC1O2,8.821931839e0,-1.011542916e0,4.667847455e-1,7.779745460e-1,7.810389042e0,7.850407362e-1
train,9,CC#CC1CC1(O)C#N,6.925297737e0,1.842630096e-2,4.667847455e-1,7.779745460e-1,6.943724155e0,9.636998177e-2
train,10,C[NH+]1C2C(O)C(NO)C21,6.283109188e0,-8.230389357e-1,4.667847455e-1,7.779745460e-1,5.460070133e0,-1.082573771e0
train,11,CCOc1cnoc1,6.119840622e0,-1.072295427e0,1.400354147e0,2.333923578e0,5.047545433e0,-1.410374880e0
train,12,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,9.221361876e-1,1.400354147e0,2.333923578e0,8.288258553e0,1.164766192e0
train,13,CC(O)C1(C)CC1CO,8.732133865e0,-2.790764272e-1,4.667847455e-1,7.779745460e-1,8.453057289e0,1.295718908e0
train,14,OCC1C2C=CCC21,6.677673817e0,-3.369236290e-1,4.667847455e-1,7.779745460e-1,6.340750217e0,-3.827662170e-1
train,15,O=C1C2C3OCC1(O)C32,6.596040249e0,-5.666916966e-1,4.667847455e-1,7.779745460e-1,6.029348373e0,-6.302129030e-1
