split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,-1.649240591e-2,4.803760946e-1,8.006268144e-1,7.940116882e0,8.523195982e-1
train,1,CCC1CC=CC1OC,7.036864281e0,-1.233151793e0,1.441128373e0,2.401880503e0,5.803712368e0,-7.868746519e-1
train,2,CC(C)C12CC=CC1N2,6.342973709e0,5.307126641e-1,4.803760946e-1,8.006268144e-1,6.873686314e0,3.408185393e-2
train,3,C#CC1(COC)CC1,8.051848412e0,5.378314853e-1,4.803760946e-1,8.006268144e-1,8.589679718e0,1.350708246e0
train,4,C#CCC1C2CC(O)C12,8.364779472e0,5.907474756e-1,4.803760946e-1,8.006268144e-1,8.955527306e0,1.631411314e0
train,5,CCC1CCOC1OC,9.208333015e0,2.283188343e0,1.441128373e0,2.401880503e0,1.149152184e1,3.577198029e0
train,6,CCC1(C2CO2)CN1,8.462740898e0,1.208258986e0,1.441128373e0,2.401880503e0,9.670999527e0,2.180370092e0
train,7,COC(C=O)C(F)(F)F,6.032763958e0,8.272612691e-1,4.803760946e-1,8.006268144e-1,6.860025406e0,2.360027842e-2
train,8,CC#CC1CC1(O)C#N,6.925297737e0,2.544068992e-1,4.803760946e-1,8.006268144e-1,7.179704666e0,2.688798606e-1
train,9,C[NH+]1C2C(O)C(NO)C21,6.283109188e0,2.130487710e-1,4.803760946e-1,8.006268144e-1,6.496158123e0,-2.555833459e-1
train,10,CCOc1cnoc1,6.119840622e0,2.928742953e-2,4.803760946e-1,8.006268144e-1,6.149127960e0,-5.218483806e-1
train,11,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,2.114783674e-1,4.803760946e-1,8.006268144e-1,7.577600479e0,5.741724968e-1
train,12,CC(O)C1(C)CC1CO,8.732133865e0,1.933268756e-1,4.803760946e-1,8.006268144e-1,8.925460815e0,1.608342290e0
train,13,OCC1C2C=CCC21,6.677673817e0,-2.145359516e0,1.441128373e0,2.401880503e0,4.532314301e0,-1.762377381e0
train,14,CC(=O)N1CC1C1CO1,6.892644405e0,-1.106611714e-1,1.441128373e0,2.401880503e0,6.781983376e0,-3.627885133e-2
train,15,Nc1cc(OC=O)c[nH]1,5.752487183e0,-1.118639633e-1,4.803760946e-1,8.006268144e-1,5.640623093e0,-9.120077491e-1
train,16,CCC(C(C)=O)C(C)O,6.193311214e0,-1.872289658e0,1.441128373e0,2.401880503e0,4.321021557e0,-1.924495459e0
train,17,CC(C)CCCCO,9.317178726e0,3.037647344e-2,4.803760946e-1,8.006268144e-1,9.347555161e0,1.932201624e0
train,18,C#CC1(C)CC1NC=O,6.985162735e0,-3.214957714e-1,4.803760946e-1,8.006268144e-1,6.663666725e0,-1.270594001e-1
train,19,O=C1CC2C(CO)C12,6.209638119e0,6.397168040e-1,4.803760946e-1,8.006268144e-1,6.849354744e0,1.541302446e-2
train,20,CCCC1(C=O)CN1,6.079023361e0,5.275227427e-1,4.803760946e-1,8.006268144e-1,6.606545925e0,-1.708863527e-1
train,21,COCC(C#N)NC=O,7.553880215e0,-3.834661245e-1,1.441128373e0,2.401880503e0,7.170413971e0,2.617514133e-1
train,22,CC(OC=O)C(O)CO,7.643678188e0,-1.174607873e0,4.803760946e-1,8.006268144e-1,6.469070435e0,-2.763668597e-1
train,23,C[NH2+]C1OC(CO)C1C,7.523947716e0,3.181742728e-1,4.803760946e-1,8.006268144e-1,7.842122078e0,7.771313787e-1
train,24,CC12CC(C#N)=CC1N2,5.287172318e0,-2.930919528e-1,4.803760946e-1,8.006268144e-1,4.994080544e0,-1.408079028e0
train,25,COC(C(C)C)C1CO1,8.977036476e0,4.172937945e-2,4.803760946e-1,8.006268144e-1,9.018765450e0,1.679931879e0
train,26,CCCC1C=CNC1=O,5.825957775e0,8.468279243e-1,4.803760946e-1,8.006268144e-1,6.672785759e0,-1.200626642e-1
train,27,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,3.689155579e-1,1.441128373e0,2.401880503e0,8.173141479e0,1.031111836e0
train,28,N#CC1COC2C(O)C12,7.643678188e0,1.141667008e0,4.803760946e-1,8.006268144e-1,8.785345078e0,1.500835896e0
train,29,Cc1occc(=O)c1F,5.472209930e0,1.485632658e-1,4.803760946e-1,8.006268144e-1,5.620773315e0,-9.272378683e-1
train,30,O=CC12COC1C2O,5.932082176e0,-4.398785233e-1,4.803760946e-1,8.006268144e-1,5.492203712e0,-1.025885224e0
train,31,C#CC(O)C1C(C)C1C,7.959330082e0,-3.738086522e-1,4.803760946e-1,8.006268144e-1,7.585521221e0,5.802497864e-1
train,32,CC(O)C(CO)C(C)O,8.089944839e0,-2.276460826e-2,4.803760946e-1,8.006268144e-1,8.067180634e0,9.498115182e-1
train,33,C#CCC(C)C(C)CO,8.489952087e0,-5.174778104e-1,4.803760946e-1,8.006268144e-1,7.972474098e0,8.771462440e-1
train,34,CC12OCC1C2C(N)=O,6.925297737e0,-2.130877078e-1,4.803760946e-1,8.006268144e-1,6.712210178e0,-8.981357515e-2
train,35,CC(C#CC#N)[NH+]1CC1,5.888543606e0,-9.635090083e-2,4.803760946e-1,8.006268144e-1,5.792192936e0,-7.957131267e-1
train,36,CNC(C=O)(C=O)CO,5.327989578e0,3.004463673e0,1.441128373e0,2.401880503e0,8.332452774e0,1.153346300e0
train,37,[NH-]C1=C(F)N=C(O)NO1,4.484436512e0,-1.296354294e0,1.441128373e0,2.401880503e0,3.188082218e0,-2.793763161e0
train,38,CC1(O)C=CC2(CN2)C1,6.563386440e0,2.080070972e-2,4.803760946e-1,8.006268144e-1,6.584187031e0,-1.880416125e-1
train,39,CCCCCC,1.076754570e1,-2.280997336e-1,4.803760946e-1,8.006268144e-1,1.053944588e1,2.846700907e0
