split,record_index,canonical_smiles,y_clean_raw,epsilon_raw,noise_scale_raw,noise_pattern_raw,y_noisy_raw,y_written
train,0,COC1C(O)C1(C)OC,7.956609249e0,3.989731967e-1,1.276346207e0,1.276346207e0,8.355582237e0,1.166366458e0
train,1,Cc1[nH]cnc1C1CN1,6.264060974e0,-1.287903309e0,1.276346207e0,1.276346207e0,4.976157665e0,-1.481370211e0
train,2,C1C2C3CC4C1C2CC34,9.679089546e0,-1.450175285e0,1.276346207e0,1.276346207e0,8.228914261e0,1.067123652e0
train,3,CC#CC1NCC12CO2,7.349795341e0,-2.098250203e-3,1.276346207e0,1.276346207e0,7.347697258e0,3.767012656e-1
train,4,CC(C)C12CC=CC1N2,6.342973709e0,1.321452260e0,1.276346207e0,1.276346207e0,7.664425850e0,6.248541474e-1
train,5,CC1(c2cnoc2)CC1,6.582434177e0,8.407219648e-1,1.276346207e0,1.276346207e0,7.423156261e0,4.358224273e-1
train,6,C#CC1(COC)CC1,8.051848412e0,4.467611611e-1,1.276346207e0,1.276346207e0,8.498609543e0,1.278426528e0
train,7,C#CCC1C2CC(O)C12,8.364779472e0,-2.429802120e-1,1.276346207e0,1.276346207e0,8.121799469e0,9.832006097e-1
train,8,Cn1nccc1N1CC1,6.568828583e0,-2.392545462e0,1.276346207e0,1.276346207e0,4.176282883e0,-2.108062029e0
train,9,CCC1CCOC1OC,9.208333015e0,2.248431683e0,1.276346207e0,1.276346207e0,1.145676422e1,3.596103668e0
train,10,CC1C=CC(=O)OC1C,5.904870510e0,-1.339852691e0,1.276346207e0,1.276346207e0,4.565017700e0,-1.803493261e0
train,11,[NH-]C1OCC23COC12C3,7.004210949e0,1.314994972e-2,1.276346207e0,1.276346207e0,7.017360687e0,1.178866997e-1
train,12,COC(C=O)C(F)(F)F,6.032763958e0,-1.901854634e0,1.276346207e0,1.276346207e0,4.130909443e0,-2.143611670e0
train,13,CC#CC1CC1(O)C#N,6.925297737e0,-7.929417491e-1,1.276346207e0,1.276346207e0,6.132356167e0,-5.755032301e-1
train,14,[NH-]C1N=CC=NC(=O)O1,4.680358410e0,2.519832179e-2,1.276346207e0,1.276346207e0,4.705556870e0,-1.693382502e0
train,15,N#CC1CCC(=O)C1,6.046370029e0,1.089378953e0,1.276346207e0,1.276346207e0,7.135748863e0,2.106423527e-1
train,16,CCOc1cnoc1,6.119840622e0,-6.112842560e-1,1.276346207e0,1.276346207e0,5.508556366e0,-1.064242482e0
train,17,C[NH2+]C(C)OC(C)(C)C,7.366122246e0,-2.242682129e-1,1.276346207e0,1.276346207e0,7.141853809e0,2.154254913e-1
train,18,CC(O)C1(C)CC1CO,8.732133865e0,7.955721021e-2,1.276346207e0,1.276346207e0,8.811691284e0,1.523722172e0
train,19,CC1C2C(=O)C[NH+]12,5.929360867e0,1.611544639e-1,1.276346207e0,1.276346207e0,6.090515137e0,-6.082851291e-1
train,20,O=C1C2C3OCC1(O)C32,6.596040249e0,1.424803138e0,1.276346207e0,1.276346207e0,8.020843506e0,9.041028619e-1
train,21,CC1CC2C3C1CC23C,4.688521862e0,1.668227077e0,1.276346207e0,1.276346207e0,6.356749058e0,-3.996942043e-1
train,22,CC12OC3CCC1C32O,7.894023418e0,-2.599698305e-1,1.276346207e0,1.276346207e0,7.634053707e0,6.010579467e-1
train,23,Nc1cc(OC=O)c[nH]1,5.752487183e0,9.493545890e-1,1.276346207e0,1.276346207e0,6.701841831e0,-1.293183565e-1
train,24,CC1=CC(=O)OCCC1,5.970178127e0,3.629428148e-1,1.276346207e0,1.276346207e0,6.333120823e0,-4.182066321e-1
train,25,CCC(C(C)=O)C(C)O,6.193311214e0,-1.366110325e0,1.276346207e0,1.276346207e0,4.827200890e0,-1.598075986e0
train,26,CC12CC3(O)CC1OC32,8.381106377e0,8.086619526e-2,1.276346207e0,1.276346207e0,8.461972237e0,1.249721646e0
train,27,C#CC1(C)CC1NC=O,6.985162735e0,2.171518087e0,1.276346207e0,1.276346207e0,9.156681061e0,1.794017315e0
train,28,O1C2C3C2C2C4C1C4C32,7.815110207e0,2.697310150e-1,1.276346207e0,1.276346207e0,8.084840775e0,9.542439580e-1
train,29,CCCC1(C=O)CN1,6.079023361e0,2.416779518e0,1.276346207e0,1.276346207e0,8.495802879e0,1.276227593e0
train,30,COCC(C#N)NC=O,7.553880215e0,1.383904815e0,1.276346207e0,1.276346207e0,8.937785149e0,1.622515082e0
train,31,CC(OC=O)C(O)CO,7.643678188e0,-5.910288095e-1,1.276346207e0,1.276346207e0,7.052649498e0,1.455350369e-1
train,32,CC1C2OCC3C2[NH+]13,8.596076965e0,2.813715637e-1,1.276346207e0,1.276346207e0,8.877448082e0,1.575241804e0
train,33,Cc1n[nH]c2occc12,6.147051811e0,1.104143023e0,1.276346207e0,1.276346207e0,7.251194954e0,3.010929227e-1
train,34,C[NH2+]C1OC(CO)C1C,7.523947716e0,8.107685298e-2,1.276346207e0,1.276346207e0,7.605024338e0,5.783137679e-1
train,35,CC12CC(C#N)=CC1N2,5.287172318e0,-3.051753640e-1,1.276346207e0,1.276346207e0,4.981997013e0,-1.476795197e0
train,36,COC(C(C)C)C1CO1,8.977036476e0,-1.737499714e0,1.276346207e0,1.276346207e0,7.239536762e0,2.919588685e-1
train,37,CC1CC2OC([NH-])C12O,7.559322834e0,-9.247572422e-1,1.276346207e0,1.276346207e0,6.634565353e0,-1.820286363e-1
train,38,CCCC1C=CNC1=O,5.825957775e0,-1.957923293e0,1.276346207e0,1.276346207e0,3.868034363e0,-2.349570990e0
train,39,CC12C3C(O)C1(O)C[NH+]32,7.804225445e0,-3.794415593e-1,1.276346207e0,1.276346207e0,7.424783707e0,4.370975196e-1
train,40,N#CC1COC2C(O)C12,7.643678188e0,1.959201843e-1,1.276346207e0,1.276346207e0,7.839598179e0,7.620994449e-1
train,41,Cc1occc(=O)c1F,5.472209930e0,-2.778855152e-2,1.276346207e0,1.276346207e0,5.444421291e0,-1.114491582e0
train,42,N#CC1COCCN1,6.979720592e0,-1.583628654e0,1.276346207e0,1.276346207e0,5.396091938e0,-1.152356982e0
train,43,N#CC12CC1OCCN2,7.104892731e0,-1.782456487e-1,1.276346207e0,1.276346207e0,6.926647186e0,4.681381211e-2
train,44,O=CC12COC1C2O,5.932082176e0,-5.190537870e-2,1.276346207e0,1.276346207e0,5.880177021e0,-7.730824351e-1
train,45,C#CC(O)C1C(C)C1C,7.959330082e0,-3.968328536e-1,1.276346207e0,1.276346207e0,7.562497139e0,5.449942350e-1
train,46,CC(O)C(CO)C(C)O,8.089944839e0,-1.865528226e-1,1.276346207e0,1.276346207e0,7.903391838e0,8.120809793e-1
train,47,C#CCC(C)C(C)CO,8.489952087e0,-4.113139212e-1,1.276346207e0,1.276346207e0,8.078638077e0,9.493842125e-1
train,48,CC12OCC1C2C(N)=O,6.925297737e0,-1.972543836e0,1.276346207e0,1.276346207e0,4.952754021e0,-1.499706626e0
train,49,NC1=NCCCC1=O,4.685800552e0,1.752962232e0,1.276346207e0,1.276346207e0,6.438762665e0,-3.354375958e-1
train,50,CC(C#CC#N)[NH+]1CC1,5.888543606e0,-5.910464004e-2,1.276346207e0,1.276346207e0,5.829439163e0,-8.128348589e-1
train,51,O=C1CC2C3C(O)C2C13,6.141610146e0,-1.634881854e0,1.276346207e0,1.276346207e0,4.506728172e0,-1.849162340e0
train,52,N#CC12CC(CCN1)C2,7.142988205e0,4.425258636e0,1.276346207e0,1.276346207e0,1.156824684e1,3.683448792e0
train,53,NC1=CC(=O)C2C[NH+]2C1,5.325268269e0,-5.333236694e0,1.276346207e0,1.276346207e0,-7.968425751e-3,-5.386370182e0
train,54,CNC(C=O)(C=O)CO,5.327989578e0,4.583446383e-1,1.276346207e0,1.276346207e0,5.786334038e0,-8.466072083e-1
train,55,[NH-]C1OC2C=CC1O2,6.459982872e0,1.409086466e0,1.276346207e0,1.276346207e0,7.869069099e0,7.851895094e-1
train,56,Cc1n[nH]c(=O)[nH]1,6.590597630e0,-1.285514712e0,1.276346207e0,1.276346207e0,5.305082798e0,-1.223661542e0
train,57,CC1(O)C=CC2(CN2)C1,6.563386440e0,-9.805610180e-1,1.276346207e0,1.276346207e0,5.582825661e0,-1.006053448e0
train,58,CC1COC(=O)OC1,8.683153152e0,-1.743719578e0,1.276346207e0,1.276346207e0,6.939433575e0,5.683178455e-2
train,59,CCCCCC,1.076754570e1,-1.020341277e0,1.276346207e0,1.276346207e0,9.747204781e0,2.256685257e0
train,60,C#CCNc1[nH]nn[nH+]1,5.480372906e0,-1.125856400e0,1.276346207e0,1.276346207e0,4.354516506e0,-1.968418241e0
train,61,C#CC1NC1CC(N)=O,6.922576904e0,3.745924234e-1,1.276346207e0,1.276346207e0,7.297169209e0,3.371131718e-1
train,62,N#CC1(C2CCO2)CN1,7.401497364e0,2.078839391e-1,1.276346207e0,1.276346207e0,7.609381199e0,5.817273259e-1
train,63,Cc1c[n+]2[nH]cnc2[nH]1,6.378348827e0,1.201685332e-2,1.276346207e0,1.276346207e0,6.390365601e0,-3.733560741e-1
train,64,CC1(C)CCN(C=O)C1,7.249113560e0,-4.911002144e-2,1.276346207e0,1.276346207e0,7.200003624e0,2.609851360e-1
train,65,OC1CC1CCC1CC1,9.083160400e0,2.044127882e-1,1.276346207e0,1.276346207e0,9.287572861e0,1.896569371e0
train,66,CCCC12CCC1C2C,8.805603981e0,2.083235741e0,1.276346207e0,1.276346207e0,1.088883972e1,3.151141882e0
train,67,CCC(C)(C#N)NC=O,7.404218197e0,1.162184626e-1,1.276346207e0,1.276346207e0,7.520436764e0,5.120404959e-1
train,68,C#CCn1cnnn1,7.211016655e0,1.039575203e-3,1.276346207e0,1.276346207e0,7.212056160e0,2.704281509e-1
train,69,C#CCNC(C=O)CO,5.994668484e0,-6.329722703e-2,1.276346207e0,1.276346207e0,5.931371212e0,-7.329723835e-1
train,70,N#CC12CCC(CC1)O2,7.934839725e0,-8.503271639e-2,1.276346207e0,1.276346207e0,7.849806786e0,7.700977325e-1
train,71,OC12CC1CC1C[NH+]1C2,8.370222092e0,8.301686645e-1,1.276346207e0,1.276346207e0,9.200390816e0,1.828263402e0
train,72,CC1OCCC(=O)C1C,6.049090862e0,-6.765188575e-1,1.276346207e0,1.276346207e0,5.372571945e0,-1.170784593e0
train,73,N#CC#CC1(C#N)CN1,5.823236465e0,8.362663984e-1,1.276346207e0,1.276346207e0,6.659502983e0,-1.624903083e-1
train,74,O=C1C(=O)N2CC2C1O,4.046332836e0,1.166594774e-1,1.276346207e0,1.276346207e0,4.162992477e0,-2.118474960e0
train,75,CC12CC3C[NH+]3C1C2O,7.766129494e0,-1.230834961e0,1.276346207e0,1.276346207e0,6.535294533e0,-2.598060668e-1
train,76,C[NH+]1CC1C(O)C(N)=O,6.702164173e0,2.944692038e-2,1.276346207e0,1.276346207e0,6.731611252e0,-1.059943959e-1
train,77,CC1C2CCC(=O)C[NH+]12,5.412344456e0,-3.489274740e0,1.276346207e0,1.276346207e0,1.923069715e0,-3.873425961e0
train,78,CCC1C(O)C1C(C)C,8.250492096e0,1.167319059e0,1.276346207e0,1.276346207e0,9.417811394e0,1.998609662e0
train,79,CCC1C(C)C1CCO,9.094044685e0,-4.033835232e-1,1.276346207e0,1.276346207e0,8.690661430e0,1.428896785e0
train,80,CCCC1CC(=O)N1C,7.559322834e0,9.163473845e-1,1.276346207e0,1.276346207e0,8.475669861e0,1.260453582e0
train,81,N#CC1(CO)C[NH+]2CC21,7.387890816e0,-1.430130377e-2,1.276346207e0,1.276346207e0,7.373589516e0,3.969874978e-1
train,82,CC#CC(=O)NC(C)=O,5.472209930e0,-1.163005754e-1,1.276346207e0,1.276346207e0,5.355909348e0,-1.183839560e0
train,83,O=C1C2COCC1C2O,5.972899437e0,-3.600640893e-1,1.276346207e0,1.276346207e0,5.612835407e0,-9.825412035e-1
train,84,O=C1C(O)C2NC2C1O,5.937524319e0,4.612472057e0,1.276346207e0,1.276346207e0,1.054999638e1,2.885662317e0
train,85,CC#CC1C=CCCO1,7.006931782e0,3.198664784e-1,1.276346207e0,1.276346207e0,7.326798439e0,3.603273034e-1
train,86,COCC12CC(N1)C2=O,6.729375839e0,-2.056181908e0,1.276346207e0,1.276346207e0,4.673193932e0,-1.718738556e0
train,87,NC(=O)OC12CCC1C2,8.364779472e0,2.568265796e-1,1.276346207e0,1.276346207e0,8.621605873e0,1.374792695e0
train,88,C1=CC2(CO2)C2COC12,6.536174774e0,-6.408703923e-1,1.276346207e0,1.276346207e0,5.895304203e0,-7.612304688e-1
train,89,CC1OC(=O)NCC1O,8.049127579e0,5.170484781e-1,1.276346207e0,1.276346207e0,8.566176414e0,1.331364393e0
train,90,O=CC(=O)C1CCC1,4.190553188e0,-6.519619823e-1,1.276346207e0,1.276346207e0,3.538591146e0,-2.607685566e0
train,91,C1CC2C3C4CC(C14)[NH+]23,8.332126617e0,3.884248435e-1,1.276346207e0,1.276346207e0,8.720551491e0,1.452315331e0
train,92,CCC1OC12C1CC2C1,9.491331100e0,1.425059885e-1,1.276346207e0,1.276346207e0,9.633836746e0,2.167862892e0
train,93,C#Cc1cc[nH]c1C#C,4.979683399e0,1.713725030e-1,1.276346207e0,1.276346207e0,5.151055813e0,-1.344339728e0
train,94,OC1CC2CC1(O)C2O,8.419202805e0,-3.850004971e-1,1.276346207e0,1.276346207e0,8.034202576e0,9.145695567e-1
train,95,CC1OC2CC(=O)C1O2,5.866774559e0,1.185432792e0,1.276346207e0,1.276346207e0,7.052207470e0,1.451887190e-1
train,96,Cc1cc(=O)cc(F)[nH]1,5.572891712e0,-7.679364681e-1,1.276346207e0,1.276346207e0,4.804955482e0,-1.615504980e0
train,97,COCCCC1(C)CC1,9.080439568e0,4.893954992e-1,1.276346207e0,1.276346207e0,9.569834709e0,2.117717981e0
train,98,C1CC2CC2C2(C1)CO2,8.917170525e0,1.204264402e0,1.276346207e0,1.276346207e0,1.012143517e1,2.549890041e0
train,99,O=CNC12CC1C1CC12,6.639578342e0,-7.326036692e-1,1.276346207e0,1.276346207e0,5.906974792e0,-7.520866990e-1
train,100,COC1CCOC1C,8.468183517e0,-5.914752483e0,1.276346207e0,1.276346207e0,2.553431034e0,-3.379546165e0
train,101,CC1OCC12OCC2=O,5.801467419e0,-1.186856031e0,1.276346207e0,1.276346207e0,4.614611626e0,-1.764636993e0
train,102,CCC1C(O)C12CCC2,8.345731735e0,1.612027645e0,1.276346207e0,1.276346207e0,9.957759857e0,2.421652555e0
train,103,CC1CN(C(N)=O)C1,7.853205681e0,-1.667131782e-1,1.276346207e0,1.276346207e0,7.686492443e0,6.421430111e-1
train,104,C#CCN(C)C(N)=O,7.583813190e0,-4.746050537e-1,1.276346207e0,1.276346207e0,7.109208107e0,1.898479909e-1
train,105,C#CCC1OCC1O,8.070897102e0,-2.976699919e-2,1.276346207e0,1.276346207e0,8.041130066e0,9.199971557e-1
train,106,COc1cc(C=O)co1,4.533416748e0,-3.256264329e-1,1.276346207e0,1.276346207e0,4.207790375e0,-2.083376408e0
train,107,CC1COCC1NC=O,7.472246647e0,2.616661072e0,1.276346207e0,1.276346207e0,1.008890724e1,2.524404764e0
train,108,CC1(C)CCCC1CO,9.088603020e0,1.239210129e0,1.276346207e0,1.276346207e0,1.032781315e1,2.711584568e0
train,109,CC1(O)CC2(O)CC1C2,8.696758270e0,2.267554700e-1,1.276346207e0,1.276346207e0,8.923513412e0,1.611333370e0
train,110,C[NH+](C)C(C)(C#N)C=O,5.072202206e0,-3.566689491e-1,1.276346207e0,1.276346207e0,4.715533257e0,-1.685566187e0
train,111,CC1(C)OCC1NO,6.718491554e0,7.250425965e-2,1.276346207e0,1.276346207e0,6.790995598e0,-5.946750566e-2
train,112,O=C1CC2(CCN1)CN2,7.270882130e0,-7.100331187e-1,1.276346207e0,1.276346207e0,6.560849190e0,-2.397843301e-1
train,113,N#CC1CC(O)C1N,7.480409622e0,7.329477072e-1,1.276346207e0,1.276346207e0,8.213356972e0,1.054934740e0
train,114,[NH-]C1OC2C=CC1C2,6.451819897e0,6.103403568e-1,1.276346207e0,1.276346207e0,7.062160492e0,1.529867798e-1
train,115,CC1(O)C2C[NH+]2C12CC2,8.174300194e0,1.082057834e0,1.276346207e0,1.276346207e0,9.256358147e0,1.872113109e0
train,116,CCCc1nnn(C)n1,6.966114998e0,-6.192610785e-2,1.276346207e0,1.276346207e0,6.904189110e0,2.921818942e-2
train,117,C[N+](=CN)C(C#N)C#N,3.654489040e0,4.098573625e-1,1.276346207e0,1.276346207e0,4.064346313e0,-2.195762873e0
train,118,OCC(O)C#CC1CO1,7.216459274e0,2.202492654e-1,1.276346207e0,1.276346207e0,7.436708450e0,4.464403987e-1
train,119,CC1(C=O)CCO1,5.790582657e0,-1.159834862e0,1.276346207e0,1.276346207e0,4.630747795e0,-1.751994491e0
train,120,CC(C#N)c1cnno1,6.400117874e0,9.590073824e-1,1.276346207e0,1.276346207e0,7.359125137e0,3.856548369e-1
train,121,O=CC12CC1C1COC12,5.983783722e0,7.938456535e-1,1.276346207e0,1.276346207e0,6.777629375e0,-6.993976980e-2
train,122,CC12CC3C4OC1C4C32,8.141646385e0,-3.621045351e-1,1.276346207e0,1.276346207e0,7.779541969e0,7.150461674e-1
train,123,Nc1cnc([N+](=O)[O-])o1,4.117082596e0,-4.009399116e-1,1.276346207e0,1.276346207e0,3.716142654e0,-2.468576193e0
train,124,O=C(CO)N1CCC1,7.295372486e0,1.197102964e-1,1.276346207e0,1.276346207e0,7.415082932e0,4.294970930e-1
train,125,C#CC#CC#CC=O,4.225928307e0,-8.113898635e-1,1.276346207e0,1.276346207e0,3.414538383e0,-2.704879284e0
train,126,C1=Cc2c[nH]cc2C1,5.455882549e0,-2.645775676e-1,1.276346207e0,1.276346207e0,5.191305161e0,-1.312804818e0
train,127,CC(C)(C=O)CO[CH+][NH-],6.253176689e0,-3.361122310e-1,1.276346207e0,1.276346207e0,5.917064667e0,-7.441813946e-1
train,128,C[NH2+]C(C=O)OC(C)=O,4.742944717e0,-2.723634720e0,1.276346207e0,1.276346207e0,2.019309998e0,-3.798023224e0
train,129,C[NH2+]C(OC=O)C(N)=O,5.243634224e0,5.308471322e-1,1.276346207e0,1.276346207e0,5.774481297e0,-8.558936715e-1
train,130,C#CC1C(O)C(O)C1O,7.480409622e0,2.185661718e-2,1.276346207e0,1.276346207e0,7.502266407e0,4.978042245e-1
train,131,C[NH2+]C1CCC(OC)O1,7.502179146e0,-8.605108596e-3,1.276346207e0,1.276346207e0,7.493574142e0,4.909939468e-1
train,132,CC1C2C3C(O)C3C12O,7.406939030e0,4.826479554e-1,1.276346207e0,1.276346207e0,7.889586926e0,8.012650013e-1
train,133,C#CCC1OCC1(C)C,8.098108292e0,-1.575621367e0,1.276346207e0,1.276346207e0,6.522486687e0,-2.698408663e-1
train,134,CC12OC1CC21CCC1,8.743018150e0,2.144401968e-1,1.276346207e0,1.276346207e0,8.957458496e0,1.637928963e0
train,135,C#CCn1cncn1,7.382448673e0,-1.111837029e0,1.276346207e0,1.276346207e0,6.270611763e0,-4.671817124e-1
train,136,N#CC1CC(CO)C1O,7.864090443e0,5.880649686e-1,1.276346207e0,1.276346207e0,8.452155113e0,1.242030144e0
train,137,C#CCc1ccc(C)o1,6.204195976e0,-1.660852134e-1,1.276346207e0,1.276346207e0,6.038110733e0,-6.493433118e-1
train,138,N#CC12CCC1CC2,8.274982452e0,1.299344152e-1,1.276346207e0,1.276346207e0,8.404916763e0,1.205019474e0
train,139,CC1C2OC3C(O2)C13,8.971593857e0,6.854454428e-2,1.276346207e0,1.276346207e0,9.040138245e0,1.702707529e0
train,140,[NH-]C1CCC2OC2CO1,7.455919266e0,3.145048857e0,1.276346207e0,1.276346207e0,1.060096836e1,2.925598383e0
train,141,C#CC[NH2+][CH+]OC,7.344352722e0,-1.199179769e0,1.276346207e0,1.276346207e0,6.145173073e0,-5.654613376e-1
train,142,[NH-]C1OC2C3C2C2C3[NH+]12,7.474967480e0,9.993929267e-1,1.276346207e0,1.276346207e0,8.474360466e0,1.259427667e0
train,143,CCC1(O)C(C)C1C#N,7.978377819e0,1.389330745e0,1.276346207e0,1.276346207e0,9.367708206e0,1.959354401e0
train,144,CC1=CC(C)(C)C2OC12,6.650462627e0,1.297837496e0,1.276346207e0,1.276346207e0,7.948300362e0,8.472662568e-1
train,145,c1nn[nH]c1C1COC1,6.805567265e0,-4.868429899e-1,1.276346207e0,1.276346207e0,6.318724155e0,-4.294862449e-1
train,146,C#CC(=O)CC1C[NH+]1C,4.506205559e0,1.659723639e0,1.276346207e0,1.276346207e0,6.165929317e0,-5.491991043e-1
train,147,CN=CN1CCOC1=O,6.568828583e0,-4.267015457e-1,1.276346207e0,1.276346207e0,6.142127037e0,-5.678478479e-1
train,148,C[NH+]1CC1CCC1CO1,8.362058640e0,-1.264649987e0,1.276346207e0,1.276346207e0,7.097408772e0,1.806033701e-1
train,149,CC1COC2(CO)CC12,8.658662796e0,-7.323863506e-1,1.276346207e0,1.276346207e0,7.926276207e0,8.300105929e-1
train,150,CCNC(N)=O,8.231444359e0,-2.982874215e-1,1.276346207e0,1.276346207e0,7.933156967e0,8.354015946e-1
train,151,C#CC#CC(=O)C1CC1,4.966077805e0,3.353467286e-1,1.276346207e0,1.276346207e0,5.301424503e0,-1.226527691e0
train,152,[NH-]C1NCCC(=O)C1=O,3.757892370e0,4.679169655e-1,1.276346207e0,1.276346207e0,4.225809097e0,-2.069258928e0
train,153,CCC1OC2(C)C(O)C12,8.160694122e0,-9.579669237e-1,1.276346207e0,1.276346207e0,7.202727318e0,2.631191313e-1
train,154,C1#CCCOCCCC1,7.624630451e0,5.303962231e-1,1.276346207e0,1.276346207e0,8.155026436e0,1.009233475e0
train,155,C#CC#CCC(=O)CC,6.030043125e0,-2.145351410e0,1.276346207e0,1.276346207e0,3.884691715e0,-2.336519957e0
train,156,C#CC12CC3C(C1)[NH+]3C2,7.817831039e0,6.693577170e-1,1.276346207e0,1.276346207e0,8.487188339e0,1.269478202e0
train,157,CC12C3C4C1C4(CO)C32,7.828715801e0,-2.761179686e0,1.276346207e0,1.276346207e0,5.067536354e0,-1.409776211e0
train,158,C#CC1CC=CC12CN2,6.655904770e0,1.194057822e0,1.276346207e0,1.276346207e0,7.849962711e0,7.702199221e-1
train,159,O=c1cc(O)occ1O,5.608266830e0,1.245751143e0,1.276346207e0,1.276346207e0,6.854018211e0,-1.009007823e-2
train,160,C[NH+]1C(C#N)C1C1CO1,7.085844994e0,-1.011842132e0,1.276346207e0,1.276346207e0,6.074002743e0,-6.212223768e-1
train,161,CC(C(O)C=O)[NH+]1CC1,5.757929325e0,6.084666848e-1,1.276346207e0,1.276346207e0,6.366395950e0,-3.921360075e-1
train,162,OCC12[NH2+][CH+]NC1C2O,6.201474667e0,-4.684271514e-1,1.276346207e0,1.276346207e0,5.733047485e0,-8.883565664e-1
